latitude,longitude,ethnicity
33.80511667,-81.12437222,
34.01339444,-118.48875,
40.5303,-122.3838667,
36.384275,-119.2154472,
37.25585833,-121.862375,
33.87131944,-117.7022,
40.70765833,-73.72753889,
37.56165556,-86.34661111,
33.56315,-111.8867444,
41.49233611,-73.05084167,
40.05907778,-78.91296111,
34.04643889,-117.7737972,
33.70478056,-117.9892722,
35.08858056,-85.2158,
41.33502222,-89.24315556,
38.08465278,-122.2406694,
34.00915556,-84.38303056,
32.832775,-115.569975,
33.52976667,-84.363275,
27.99625556,-82.51923889,
26.68598889,-81.86866944,
25.97242222,-80.22568611,
36.06158056,-115.0069667,
40.84829444,-74.07615278,
29.22299167,-81.03946944,
28.05416944,-82.33541111,
33.97707222,-83.38068056,
30.2748,-91.22330556,
39.93979722,-74.973525,
28.67153056,-81.45516111,
28.48060833,-81.30985278,
42.55804722,-71.18193333,
37.56017778,-122.0108222,
39.73376111,-75.63831111,
39.54766111,-89.26985556,
27.89238056,-82.74589722,
30.38434444,-87.29791944,
41.83961667,-87.80329444,
41.72685,-86.25058889,
,,
40.86921944,-73.13078333,
33.74783056,-116.8951667,
37.52925556,-82.78839444,
39.46613056,-83.80500556,
33.74788056,-116.8843722,
35.21917778,-114.1216833,
30.62656389,-81.54876944,
40.05196111,-83.03286111,
40.74704444,-73.96885278,
43.10629167,-89.30897778,
33.71942222,-117.8411361,
47.09530833,-119.239525,
34.14581389,-117.2966167,
37.05691389,-120.8508444,
34.1356,-117.3716,
38.59803056,-75.91581667,
40.69218889,-73.42231389,
37.76113889,-120.8600472,
36.10095833,-115.1374,
40.04691944,-74.22162778,
43.69549722,-70.78903056,
40.00778056,-76.86856667,
29.89971389,-90.38731111,
34.00423333,-83.58299444,
34.86451111,-82.26006111,
41.741475,-112.1436917,
30.84298889,-90.15426111,
40.01587222,-75.17020833,
41.37510278,-77.66866944,
39.99083611,-75.13090556,
30.35832778,-91.11952222,
47.35799444,-122.1536,
47.38065556,-120.214525,
33.53226111,-84.36376944,
28.56993889,-81.23508889,
25.44773056,-80.48535833,
39.71398889,-75.67555,
29.44790278,-81.11198056,
28.24925556,-81.31022222,
36.055125,-114.9992056,
38.20115833,-85.83509167,
28.81173056,-81.31741111,
33.74441111,-84.40840556,
40.60939722,-122.3765056,
38.76214722,-90.12453889,
40.41848056,-74.08133333,
36.99561111,-91.94283333,
40.800125,-76.74058056,
40.39669167,-80.30851111,
33.96952778,-80.31905,
30.322775,-91.27979167,
39.97884444,-86.00366667,
40.24097222,-76.80616667,
42.18563056,-71.05533056,
48.12218611,-96.12896111,
42.68933056,-84.56758333,
43.13929167,-82.50199167,
35.53009722,-78.90899444,
35.87136389,-81.04350556,
40.81355,-75.30040278,
34.82364722,-77.93599444,
44.67601389,-84.81305,
,,
34.40173611,-82.53900278,
48.377725,-115.83395,
39.102375,-80.20621111,
32.95279167,-110.7449389,
41.33906667,-77.70964722,
40.13296667,-88.88143889,
38.32676389,-87.42513333,
40.80542222,-86.34633889,
39.34347222,-90.89113889,
34.25088611,-84.007175,
39.27001944,-80.32651111,
32.67215556,-103.1277472,
41.57492778,-71.84019444,
34.83354167,-91.9849,
47.09061389,-123.2294444,
34.03546389,-85.01153889,
35.06153056,-81.98291944,
41.76706111,-75.89845278,
35.25186667,-91.23501667,
32.63166111,-89.98661944,
40.37966944,-75.05023611,
40.78306667,-79.71212778,
48.13465278,-117.7382778,
37.67500833,-82.92507222,
37.3575,-93.27269444,
34.36525833,-89.11753056,
41.47055556,-81.17722222,
42.09315833,-76.21873056,
29.89751944,-96.21938333,
43.55545556,-89.383375,
38.84118333,-112.8454111,
37.81798056,-78.57671944,
45.44934722,-70.05506111,
40.14866667,-122.1389611,
41.47366389,-91.03774167,
39.552175,-82.50688611,
45.65648056,-113.8060222,
34.3749,-96.436,
40.549175,-84.43608889,
29.04290278,-98.307925,
29.75669722,-81.29568333,
41.69610556,-86.13743889,
36.30483056,-105.7411667,
34.31058889,-118.8793583,
37.20568889,-96.71559722,
37.50769444,-89.97163889,
41.46891944,-81.19361389,
41.636125,-89.45847222,
34.26058056,-118.1073444,
44.65526111,-103.4274944,
44.90998056,-107.0570611,
40.533,-77.70896667,
38.61291667,-77.94974722,
37.46527778,-78.6675,
39.19764722,-99.15466944,
38.78911389,-84.167775,
38.52209444,-76.57371389,
38.32255556,-94.37327778,
47.645175,-95.36818889,
40.52915,-76.38828889,
36.6834,-105.5100833,
35.64888333,-91.03493056,
37.38331111,-86.87646667,
27.68641389,-97.32584167,
,,
32.68378889,-97.06237222,
42.09065,-84.185275,
41.78943333,-91.63812222,
32.39021944,-95.36583056,
41.88898611,-84.0648,
41.95835833,-85.32316944,
42.65771389,-83.45924722,
29.350925,-95.02482778,
33.27016389,-111.8413,
26.39398056,-80.12146389,
39.06000278,-77.08942778,
38.23483611,-122.0661528,
45.46866944,-122.5790639,
27.98579722,-81.956775,
26.24446111,-80.20133333,
42.55811389,-71.49038056,
30.81521944,-83.32282222,
26.14848056,-80.25698889,
29.652075,-82.34473333,
35.08359722,-106.6445667,
40.02585278,-75.07121944,
37.63401667,-120.9944361,
26.76943611,-80.06675278,
29.96963333,-92.091775,
41.77224167,-71.40882778,
,,
25.73233333,-80.36618889,
27.46174444,-82.66415278,
33.875425,-118.3960861,
28.00703889,-82.50506111,
27.93781111,-82.28983889,
28.55303889,-81.38416944,
26.70730556,-80.22003056,
30.30527778,-81.63388889,
39.13923333,-77.19619722,
28.18601389,-82.40705833,
,,
35.96359444,-115.1780889,
26.13648333,-80.15960833,
40.70864167,-73.48286667,
32.44760556,-81.77166944,
28.34341944,-82.6991,
42.42598056,-71.33684722,
30.36374722,-87.34992222,
26.16688333,-80.12614167,
40.6111,-122.3700583,
25.82699167,-80.13133611,
40.82345833,-74.834725,
39.39655,-75.05014722,
40.45088611,-80.03692222,
30.05186389,-97.19654722,
34.90185556,-79.07363056,
35.97934722,-78.81217222,
35.88050833,-75.58579722,
35.41226944,-82.49652222,
34.71768056,-77.49188611,
32.47466667,-99.70655,
34.22856944,-79.20135,
40.13983056,-76.210875,
40.41266944,-78.39896111,
32.33513611,-80.92824444,
33.88057222,-80.77665833,
32.29908333,-107.7122,
44.59960556,-87.49910833,
36.31276944,-88.77293056,
34.40695,-85.01311667,
31.22535278,-84.21145556,
39.72211944,-77.80365833,
40.50171667,-75.49579444,
33.62487222,-79.00890833,
38.18924722,-85.76670278,
39.81353056,-75.12451667,
30.65316944,-91.20623056,
41.66351111,-74.70415833,
41.4073,-73.45600556,
30.49268056,-91.15551944,
27.97772222,-82.40175278,
32.20679722,-82.35586111,
41.41725833,-78.56076944,
34.56201389,-77.96256944,
42.80718889,-85.999775,
,,
34.98566667,-81.94624444,
30.64948889,-91.13356944,
38.75808333,-93.15477778,
41.63472222,-98.95858889,
42.35750833,-83.11116111,
37.75271667,-87.14626111,
34.37379167,-80.02015,
44.37191944,-70.79996944,
41.13000556,-72.33030556,
37.07398056,-88.75601944,
43.29679444,-72.38895556,
31.32535556,-82.79907778,
33.54254167,-111.3335056,
34.63714444,-83.95645833,
40.88917222,-84.70745,
42.983075,-95.66581944,
39.92647778,-79.67210278,
30.53317222,-90.43298333,
42.85621667,-74.01156944,
34.78369167,-106.7045861,
60.50091667,-150.9950167,
38.53273056,-75.06295,
41.14578056,-86.0386,
41.4772,-72.51229444,
41.775925,-87.81471944,
33.24046111,-81.40131111,
45.80920556,-122.5472861,
39.355625,-77.16898889,
32.36993056,-80.85573056,
30.44119167,-84.32830833,
26.37592778,-80.07631389,
33.41809722,-84.30934444,
29.72664722,-90.60948611,
38.33812222,-75.44970833,
38.26557222,-77.13408889,
39.79121667,-105.0810361,
30.56388889,-92.08963889,
38.40888889,-78.98793056,
48.960875,-122.1595583,
44.03833333,-70.11053056,
33.60289167,-83.85645,
33.86606111,-117.7911806,
36.77426667,-88.30859722,
43.42412222,-76.57285556,
34.88644167,-84.29070556,
36.51786944,-119.5218611,
31.41083889,-81.45793056,
42.72695833,-71.14029444,
45.59630556,-94.19017778,
39.97158333,-86.00383333,
41.76185,-73.57930278,
31.17051111,-81.42114167,
40.26062222,-74.54187778,
27.02632222,-80.4754,
36.00721667,-119.9591889,
44.90545,-75.04458889,
38.22729722,-122.25835,
41.11637778,-76.33286667,
27.24388889,-80.81524167,
34.77153333,-82.07581111,
27.25753611,-80.75510833,
27.00830556,-82.15941111,
25.58013889,-80.46268611,
33.71633889,-117.0767889,
30.23958333,-91.20456111,
34.03651111,-118.0642028,
35.89811944,-83.70723056,
34.04476944,-81.01688056,
,,
33.93853889,-81.04334722,
40.76204167,-73.75829722,
26.67085278,-81.882475,
38.29042778,-76.490725,
38.15080556,-121.1571667,
40.83944722,-76.80711111,
42.06005833,-71.01538889,
40.61310556,-78.30963056,
35.20828611,-120.615125,
37.72105833,-122.1704861,
35.651925,-117.7783056,
36.09114722,-119.0395917,
27.44781944,-82.54668056,
27.04326389,-82.23514444,
37.67688611,-87.89043889,
37.4186,-76.82238056,
28.33916667,-82.61888889,
32.09214444,-81.19454167,
29.01320278,-80.96685556,
40.186125,-122.2116,
40.65676667,-73.57846944,
29.96896111,-90.13197222,
34.03583056,-118.5357611,
39.63804444,-86.20276667,
25.57218889,-80.47824722,
37.24065,-93.28471667,
40.01925556,-75.081325,
33.69285278,-117.8673333,
33.4621,-112.0301556,
41.66850278,-72.91426111,
29.48186111,-82.59931944,
38.91931111,-76.93212778,
45.419675,-122.5722556,
40.419,-81.7997,
34.79356944,-82.47676111,
37.21748889,-88.05925,
32.18600556,-81.31959722,
39.81616111,-77.13021667,
41.60099444,-77.29710556,
35.75768889,-78.96231111,
34.8068,-88.18751944,
29.879125,-94.28375278,
29.437875,-98.65555833,
30.26451111,-97.32725278,
27.92697778,-97.268225,
33.40649444,-94.06058889,
44.83383611,-93.08622778,
48.01125278,-122.1902972,
45.40138056,-122.9386944,
42.20818333,-89.82505556,
34.08814167,-86.73440833,
39.81521111,-77.60688056,
65.21301944,-147.1963611,
40.73730278,-75.57479722,
39.23605278,-83.63797222,
30.66786389,-88.74753889,
34.97928889,-82.24378056,
32.80821667,-96.89193611,
39.51234167,-90.41653889,
41.63694444,-79.04338889,
45.38333333,-106.9932111,
41.29922778,-84.90585278,
37.29140556,-83.21899444,
36.7665,-95.6027,
36.06368889,-92.57926389,
44.82675,-68.42128056,
48.39532778,-115.3106667,
39.69644444,-76.24593056,
40.40069722,-74.97968056,
36.78033889,-78.89261944,
40.10762778,-76.68066667,
41.17810833,-76.67555833,
38.0607,-83.03218611,
40.79443333,-80.61769444,
44.86738889,-68.84371111,
33.35747778,-93.14903333,
45.67522222,-111.0100389,
30.74325278,-98.89700833,
44.40514167,-73.70246111,
39.58997222,-80.97981389,
37.18086111,-93.43033333,
41.69504167,-74.92855556,
37.10526111,-84.08003611,
39.27805556,-93.68288889,
43.05472778,-91.11638333,
28.54365278,-80.93993611,
30.36891389,-91.15741944,
38.43905556,-90.91052778,
31.70575278,-92.23484444,
39.88685556,-78.67866389,
37.31613056,-120.5280306,
40.806175,-74.07253333,
32.26465556,-86.16305833,
35.4244,-89.01838889,
38.11384722,-85.71847222,
38.1908,-76.51275833,
34.50641389,-109.47805,
36.42066111,-81.45973889,
32.19015278,-110.905225,
28.57690278,-96.70211389,
36.40163056,-78.98908056,
36.45953056,-81.62504167,
35.66560833,-101.3533944,
35.66511111,-101.3520806,
29.43203889,-98.635625,
28.35278889,-81.38496944,
28.45183889,-81.09618056,
43.32303333,-70.99094167,
39.7001,-75.60396111,
43.289525,-70.98847222,
27.9675,-82.568025,
41.50736389,-90.54836667,
40.69489167,-73.54037222,
25.77752222,-80.39025833,
40.99186111,-74.34692222,
38.52537778,-76.779125,
21.37894167,-157.7767722,
35.36028889,-85.56828889,
36.60974444,-105.6619528,
36.212925,-81.70003611,
30.02413056,-97.15384444,
35.82761944,-84.90853889,
34.8388,-83.03759722,
41.85036944,-75.34348056,
43.26608611,-70.97911111,
47.1386,-122.0746583,
40.07691667,-76.347075,
41.21605,-73.03557778,
39.4725,-79.03551389,
41.63656389,-81.39095833,
40.182575,-74.78243889,
33.59143056,-81.87746111,
36.86919722,-85.6437,
40.35600278,-74.33564722,
37.74005833,-84.16128056,
31.59746944,-85.74808611,
41.825075,-76.35647778,
40.948275,-76.17931667,
37.21033333,-89.69547222,
41.24303889,-76.55019167,
44.71338056,-92.66900556,
40.57969722,-85.92771111,
36.73215556,-84.11769722,
39.41861111,-79.75716111,
40.19993333,-76.69617778,
40.46843056,-76.73906111,
39.27726944,-88.37825,
40.34136389,-75.13271667,
41.75220833,-76.04851389,
39.91225278,-80.22446111,
39.07588611,-89.36709444,
48.04195556,-122.0432333,
40.31656389,-84.13045,
34.27873056,-111.323925,
34.66028889,-82.27079722,
40.53291667,-78.37665278,
34.60131111,-82.34806667,
44.86476389,-71.33115278,
40.29760278,-81.87182778,
38.09813889,-80.69978056,
38.96405,-82.30156667,
31.863575,-92.22025278,
44.25426389,-91.59964167,
41.88806389,-71.77531389,
39.80431944,-81.48099722,
41.395,-73.04689722,
28.45136111,-81.22428889,
42.40007222,-71.15006944,
41.23040278,-77.03984167,
61.22453333,-149.791275,
40.81078056,-73.18726389,
32.30671944,-99.61783056,
32.85777778,-96.88184167,
40.73427222,-74.35544722,
39.230275,-76.81209444,
38.0079,-122.2205,
37.30351389,-83.24740833,
28.45277778,-80.89777778,
39.11650278,-90.10922222,
33.36524722,-83.62558333,
36.41393056,-83.65898889,
40.42429722,-80.4295,
25.45116111,-80.47571944,
39.18836944,-78.113025,
41.73001667,-71.11685833,
37.28305556,-77.208525,
41.17671944,-76.02803056,
37.42298056,-79.13226111,
36.87268611,-76.37318889,
37.75835,-76.53625,
42.17148333,-72.99359167,
37.13218889,-104.6244,
42.71560278,-78.67959444,
38.62288333,-95.0704,
27.88096944,-82.66185556,
44.56416667,-72.56628056,
33.35046944,-93.33050556,
38.7784,-76.99685833,
37.08118056,-121.0920194,
41.13601389,-81.68466389,
37.29490278,-120.4683833,
34.14581111,-117.3090194,
37.99241944,-84.47512778,
38.43495833,-122.6925639,
45.65109722,-122.5941917,
34.03331111,-118.1451306,
37.20621389,-121.9907111,
40.53193889,-74.22405,
37.99358056,-122.0705833,
38.56528611,-83.25836111,
21.43921944,-158.0595889,
34.217825,-84.57500278,
45.58494167,-117.7347194,
36.75561944,-119.7733639,
42.56971389,-71.27611111,
42.76170278,-77.35805,
44.89695278,-69.74609167,
34.1427,-96.3344,
30.80236944,-91.20771111,
39.59486389,-87.10690278,
34.39293889,-119.4250556,
42.49371944,-74.42109167,
46.34784722,-113.450825,
43.18126389,-70.87650278,
32.873825,-96.99454444,
35.22279444,-83.14050833,
43.05978889,-82.73249444,
41.10367778,-74.69458889,
38.99265556,-90.54210278,
39.10566389,-122.3157972,
33.99771389,-111.363575,
40.77576944,-75.2811,
37.33606111,-81.85691944,
41.38885833,-73.79856111,
40.33345833,-75.65063333,
34.02909444,-116.5878667,
36.99661667,-120.1016389,
37.97367222,-121.2475611,
41.3842,-73.07817778,
40.4868,-74.42970278,
41.50375278,-82.83876667,
37.37715,-120.6936639,
40.69335833,-73.54709722,
37.73511111,-83.55801944,
44.27371111,-73.93892222,
36.756275,-119.7507972,
34.42541667,-119.3001306,
37.66326944,-81.85936389,
33.93581111,-117.1133056,
39.56709167,-80.99145,
34.76616944,-82.57281944,
20.81190278,-156.6233944,
,,
27.48455278,-80.46721111,
42.35776389,-78.12780833,
39.76685278,-80.86149444,
37.88071389,-107.8874917,
37.27436944,-80.74131111,
39.87037222,-106.2664778,
39.496525,-97.72577222,
35.04385278,-106.6476806,
40.33346944,-75.65066667,
39.73901111,-81.55607778,
28.40729722,-80.78911389,
32.65311667,-116.7895917,
38.81405556,-90.22916667,
40.77163611,-73.87119444,
37.17182222,-83.457125,
42.48203611,-71.45189167,
39.55264167,-81.00611944,
40.72304167,-77.00531111,
28.54625556,-81.43049167,
40.68017778,-73.72888889,
38.74577778,-90.532,
34.13675,-117.4634806,
37.95298889,-121.2722333,
37.99803056,-121.8146222,
34.14473056,-117.2679389,
39.78387778,-84.14952222,
32.75341944,-117.0099306,
35.32036389,-119.037025,
34.15539444,-118.2899972,
38.29229167,-122.3020167,
34.14781111,-118.2266889,
34.26764167,-118.4376694,
35.97403889,-83.49745,
37.22537778,-84.10385556,
36.57594167,-119.6286833,
45.99874722,-123.3332889,
38.18755556,-83.36025278,
33.83380833,-117.87595,
37.9463,-121.3001222,
35.08348889,-89.87793056,
36.53198889,-105.5725306,
42.39930278,-76.85978611,
34.14569444,-117.3170167,
37.22846111,-83.175675,
34.13653889,-117.4881083,
40.27446111,-79.89406389,
37.03461111,-92.00441667,
34.57334167,-93.16124167,
61.603875,-149.76085,
34.35448611,-81.07948333,
34.88563056,-79.71908889,
35.32583056,-83.80353889,
36.06888611,-79.79495833,
35.36509167,-81.50058611,
32.90549722,-102.1037083,
35.29901111,-78.01813056,
36.60086111,-89.51902778,
41.22305556,-112.0004611,
35.3825,-118.9702806,
33.86499167,-99.77361389,
48.31685556,-112.9328944,
32.88148611,-100.3235972,
34.45995833,-101.2393722,
32.95343333,-95.26254167,
44.68966111,-83.76155833,
27.474175,-99.44537222,
32.36916944,-95.07306111,
35.29732222,-83.12082778,
29.73186944,-99.07971944,
35.7043,-81.48025,
35.88661389,-80.27904167,
33.25410556,-98.74106111,
36.08772222,-80.856225,
35.25041111,-81.66719444,
35.03156111,-78.62359722,
35.73819167,-79.89193056,
29.79716944,-98.66868889,
33.90138333,-98.44435833,
33.0038,-96.70518056,
32.5639,-101.9056694,
27.77894167,-97.10515,
31.84766944,-95.5847,
31.27820833,-95.91529722,
32.22396944,-99.38245,
30.22962778,-95.51144722,
36.17426389,-79.55805,
35.91416667,-78.98026944,
30.19990556,-97.62246667,
32.78131944,-98.83601111,
33.593025,-102.2805056,
28.45237778,-80.99398611,
47.68446389,-122.3158444,
30.18525,-81.55158889,
26.14695,-80.21928889,
28.45136111,-81.1083,
28.65299444,-81.52866667,
41.39037222,-92.92418611,
38.70379167,-76.57681389,
29.56061944,-81.16726944,
39.60308889,-77.05369722,
40.30850833,-75.03900556,
33.09745,-117.0215194,
39.54933333,-84.32931944,
31.440975,-109.9155889,
38.49575278,-89.97731111,
40.00738889,-75.19261111,
27.99646111,-82.56283056,
43.15192222,-123.3670556,
42.30507222,-89.59233056,
35.70124722,-105.9803528,
39.742775,-121.8279333,
34.75770833,-86.47281667,
32.41248056,-93.72453889,
42.38532222,-71.02090278,
41.95201667,-91.72458056,
40.39626944,-73.97886111,
41.86356389,-88.19316389,
36.17358889,-86.60215,
29.055075,-81.29182222,
36.05513889,-81.85391667,
35.37289722,-83.69934167,
27.76867778,-98.25648056,
33.927075,-78.31105278,
36.28528889,-79.59222778,
32.97928889,-97.78669722,
35.314275,-77.19616667,
35.82188889,-80.56385278,
32.76071111,-82.85463611,
35.40545556,-106.1542889,
35.84368889,-82.86813889,
35.31443056,-78.54586389,
35.51511389,-80.68545,
35.32545,-83.28278333,
35.49457778,-79.19435278,
34.99033333,-78.32679167,
33.37631667,-95.70211667,
35.51277778,-82.91380278,
29.99411667,-97.74944444,
36.319725,-80.60316667,
42.31467778,-85.58923056,
29.72910278,-81.97905833,
33.893275,-85.00235278,
32.646225,-111.02115,
42.31684167,-83.07966667,
35.61471944,-84.57978889,
32.83601389,-112.1318889,
33.83315278,-88.11386389,
44.27943889,-99.44164167,
44.89066944,-68.87556944,
33.46428889,-116.9161556,
34.73681667,-82.44063611,
38.36045833,-85.58925833,
40.2675,-88.62188056,
40.56543056,-75.24207778,
40.48069167,-90.31494722,
45.80626111,-106.5680167,
33.3199,-95.80388889,
38.68772778,-122.0075861,
34.13042778,-79.65137778,
32.54889167,-82.00168611,
34.08433056,-90.34473611,
27.78360556,-98.33021111,
44.42183056,-124.045375,
33.84800556,-78.63388611,
43.37707778,-114.2669,
33.73624722,-116.8181417,
40.41175833,-123.1862139,
37.27848611,-81.62761389,
32.79229167,-87.59071389,
36.42369444,-94.11798889,
47.82061111,-102.7145833,
43.6976,-104.825,
46.13264444,-93.50459167,
34.652,-97.3178,
46.00868056,-98.09375,
40.39516111,-80.39821944,
34.72050556,-82.16780833,
34.21661667,-93.64710278,
32.78882222,-87.58993333,
40.71148889,-94.3468,
32.00024444,-111.9854556,
47.37088889,-122.8134222,
42.440325,-101.7304833,
40.1245,-75.91155,
48.33891944,-98.87643889,
35.78561667,-91.57945278,
29.67566667,-90.72770278,
35.52128889,-88.49661944,
41.49062778,-73.51892222,
31.57894722,-82.15682778,
38.72593333,-76.56773611,
34.13085,-84.84991944,
30.5141,-87.18073889,
34.27242222,-83.91764444,
30.09182222,-91.90912778,
29.14473889,-82.06553889,
32.68585278,-83.69029167,
38.65548611,-90.44896389,
40.33518333,-75.15706667,
28.17972222,-81.84715,
42.43176111,-123.0458972,
38.5446,-121.1724,
43.441575,-118.7903889,
33.87933889,-79.16261111,
37.71811944,-85.83962778,
46.94706667,-122.6159917,
33.8099,-84.88871389,
32.91965278,-79.99005,
33.43315278,-81.50414167,
36.32263333,-116.557725,
46.00636389,-115.9600389,
32.64151667,-103.1277972,
40.54507778,-77.36796944,
34.31675556,-81.12334444,
41.10046389,-84.13132222,
40.07815,-79.80671667,
39.52401389,-122.1335611,
35.19429444,-92.69945833,
33.31240556,-116.9874083,
33.62279444,-84.49241389,
41.01533333,-92.42314167,
41.67210556,-111.8334611,
45.16328611,-122.8205556,
33.51914167,-81.97708056,
38.17625556,-85.83835,
36.19205833,-94.52763333,
35.73318056,-84.39678889,
31.43210556,-93.84627778,
35.88877778,-80.23446111,
43.12336667,-83.67621389,
30.38061111,-96.10423611,
37.59201389,-111.9300444,
48.43342778,-108.7301528,
46.61908056,-116.6435139,
41.46552222,-81.75773889,
30.35095,-91.167425,
35.846,-95.2317,
40.09769167,-76.44533889,
36.41326389,-90.87456667,
35.9754,-89.3779,
33.52088889,-81.8921,
34.3648,-96.5009,
35.0584,-95.5687,
36.405425,-115.5695639,
36.93861944,-107.670325,
47.85937778,-120.0683389,
36.21845833,-115.2993083,
36.28961111,-88.44426111,
46.63338611,-119.7997028,
36.27495,-83.07081111,
34.58729722,-90.65536111,
44.81585,-71.87844722,
34.63877778,-81.90907222,
44.25101944,-69.42553056,
36.08869444,-89.91088889,
38.31150833,-90.22718889,
47.22535833,-113.5259528,
35.090225,-81.65068056,
33.03693056,-80.14595556,
31.15404167,-83.49317778,
44.32079722,-123.1149528,
31.92593333,-110.275325,
42.91624167,-112.8496889,
36.48631944,-93.40693056,
40.48940278,-112.1564028,
34.86376944,-82.11935278,
40.25248333,-78.36696111,
46.61071944,-114.0374306,
36.426,-95.0559,
32.53545278,-86.232475,
34.4388,-82.65224167,
32.79723333,-85.78938611,
36.3587,-95.0681,
33.707325,-83.29011111,
37.28659722,-87.5142,
40.18141944,-76.58545833,
41.24445278,-75.47775,
38.02333333,-82.873275,
36.47858056,-104.8002611,
34.92813889,-83.75934722,
36.93165833,-83.83975278,
41.31617222,-94.30369722,
30.61085556,-89.39260278,
41.37919444,-80.14619444,
33.08385278,-116.7939111,
32.76093611,-88.77587222,
39.96483333,-85.55195,
32.15749167,-107.61585,
38.77379444,-84.89688611,
32.85485,-91.56199167,
34.509975,-90.08098889,
32.21042222,-93.15151944,
33.92112778,-90.75807778,
34.19714167,-88.65736667,
42.83664167,-113.7944722,
35.41041389,-108.5395111,
48.00284167,-103.1981722,
35.84091111,-93.601875,
35.33910278,-90.4661,
42.09777778,-111.9076,
43.7112,-106.6643,
41.66808056,-79.91535556,
35.49320833,-115.0129694,
36.2793,-95.5854,
46.27211944,-119.4337028,
40.54653889,-115.6605,
30.23606111,-90.90661667,
29.71378333,-91.33981111,
40.88358889,-75.35251111,
34.209425,-92.695775,
47.14015278,-100.0381472,
35.11293056,-108.6039389,
38.44736944,-84.90890278,
39.89686111,-91.74616667,
34.3327,-97.189,
45.71975,-108.8016944,
42.53218056,-113.4702611,
32.48091944,-84.63151667,
47.77903611,-102.7379167,
39.17604167,-79.92601944,
39.0465,-90.81136111,
34.84784444,-89.09914444,
34.72436944,-98.45931944,
38.7825,-94.28736111,
37.62545,-87.82236389,
43.4495,-106.2294,
36.51275,-93.70866667,
36.38693056,-87.95285,
43.43282778,-96.11010556,
32.27315278,-83.42035556,
34.6443,-96.8042,
32.58776667,-107.3637944,
38.61755278,-119.7520667,
36.6425,-99.3645,
44.20655556,-93.76962222,
37.42222778,-86.27849722,
38.27870833,-85.25834722,
34.32971667,-85.37701389,
45.88872778,-123.7588222,
34.95695556,-107.9435194,
43.31460833,-116.5986389,
35.89918889,-89.44171944,
40.21480556,-112.4064167,
38.37276667,-92.76078333,
40.29456111,-87.38651944,
38.96993889,-83.572125,
35.42833056,-105.9316861,
46.36782778,-94.64359167,
46.20452778,-119.7243333,
42.96385278,-101.702675,
33.10610833,-116.6557778,
32.98118056,-115.1479,
31.50710833,-81.39527778,
36.09169722,-93.54114167,
30.91372778,-90.81028056,
48.43878333,-118.1704972,
45.17488056,-122.4250056,
47.63939444,-101.4757056,
39.32885556,-77.38128333,
39.44189722,-79.53469167,
35.03476111,-81.84411944,
34.82008611,-85.579675,
34.68018333,-80.43777778,
34.31151111,-79.41296944,
44.349225,-73.11793333,
45.38411111,-99.79055833,
42.66954722,-122.6420639,
43.6763,-103.4707611,
48.50468333,-120.7281389,
36.38072222,-82.5094,
39.23238889,-92.77877778,
41.43888611,-75.1751,
40.13268889,-85.93062222,
42.01404167,-72.31616944,
33.58136389,-82.29834167,
40.24705833,-76.30345556,
38.34650833,-89.41908333,
40.74675833,-122.0609222,
41.74804167,-71.91583056,
35.95053889,-84.12491944,
41.40986389,-81.71045833,
39.90951944,-83.45353056,
35.6541,-86.36001111,
37.13517778,-86.42285,
37.07890833,-88.74662222,
37.85047222,-93.04738889,
36.82663889,-93.64477778,
30.606275,-90.43569444,
36.95336111,-94.47333333,
34.29729444,-85.784775,
34.91488611,-93.57315556,
48.69988056,-122.1966556,
32.64008889,-90.44867222,
34.85085833,-89.63258056,
40.62154722,-79.15081667,
37.40341667,-92.55961111,
48.17561944,-110.4546889,
35.81396111,-84.59061111,
36.97295278,-94.53421944,
41.26946389,-74.91643889,
33.97475278,-94.23509722,
45.92800278,-100.3610667,
40.3692,-104.8696722,
34.50696944,-111.7311722,
39.55788611,-122.3635167,
37.11393333,-88.38389167,
36.24311944,-82.42221111,
34.38598611,-89.47733333,
36.87114444,-84.9226,
26.93472222,-80.140975,
40.82518333,-73.36445278,
41.84065,-86.15729167,
35.567,-101.1778611,
29.780475,-97.40918611,
30.59555556,-96.290275,
37.26950278,-120.8513833,
32.1484,-96.12349722,
35.50030833,-78.710425,
36.37973611,-80.47756389,
36.27368611,-77.67951389,
33.85446111,-83.72213889,
34.13949444,-83.79366667,
42.35417778,-74.07128056,
36.64125,-93.21013889,
48.14287222,-118.9768,
47.69351389,-104.4301444,
40.69748056,-98.95117778,
37.52057222,-86.81125556,
35.338,-98.1887,
31.01133056,-82.75598056,
45.56210833,-107.7014889,
38.99911111,-91.66994444,
37.20536667,-86.735925,
35.3334,-96.7771,
25.98823611,-97.44966944,
42.35971944,-83.06616389,
31.54844444,-97.07363889,
39.74371389,-84.8295,
39.03467222,-122.9247889,
34.70929444,-87.74182222,
40.6908,-89.70938056,
34.5094,-96.8989,
30.48906944,-87.85258889,
47.632725,-113.7741917,
48.27698611,-117.2846056,
31.72086667,-88.30471944,
34.83678889,-82.34493056,
39.8161,-84.1306,
55.29415556,-131.5492167,
45.50533333,-122.9909694,
47.19482222,-93.14971667,
33.84839444,-94.07204722,
38.16380556,-105.2334167,
35.773,-89.7053,
38.08268333,-95.68954444,
36.346,-96.4289,
