consecutive_number,latitude,longitude
450252,33.95899444,-81.53058611
450676,34.28323611,-81.49895278
90163,41.75648056,-72.19438333
130037,31.93636111,-81.05138889
50062,35.15989722,-93.91259444
131136,33.829575,-84.97999167
450548,33.11709722,-79.6472
450401,32.93296667,-79.69587778
120783,26.95680833,-81.76080556
180100,38.97665556,-85.89115
122396,27.20873056,-81.79183889
470451,36.03356111,-89.20016944
180688,38.44577222,-85.66475
131325,33.47061944,-84.89737778
450757,33.9347,-81.48948889
420739,40.82205,-76.602275
370126,34.697225,-77.560425
340264,39.82414722,-75.10416667
360039,41.97851111,-73.74483056
420785,40.96895,-79.97015833
240331,39.12775833,-77.33373611
10149,34.87791389,-87.71029444
130300,34.12172778,-83.51176944
180020,39.26657222,-86.27654722
220473,30.04578611,-91.81386389
290264,37.37430556,-92.70536111
400373,36.2751,-98.335
210465,37.78878333,-84.39350833
290554,38.70830556,-90.85677778
360812,42.14561944,-76.65221667
450192,34.70988889,-82.666525
130513,33.46569167,-85.14171944
210010,37.84746111,-83.91822222
390399,40.43135833,-83.17819167
210327,38.76637222,-84.08124167
391000,39.27440833,-82.38938889
60911,33.93914722,-117.16400556
62498,32.81302222,-117.151525
60025,38.33538611,-121.56192222
60702,40.73341111,-122.07358889
60712,37.36503611,-122.062825
410104,44.31284444,-123.29545
122516,30.63701111,-85.15768056
550473,45.88555,-89.82639444
290381,38.18594444,-90.41833333
450550,32.477475,-80.64798056
450125,32.22006667,-80.69586389
10687,34.09746667,-87.74688611
280562,34.16239167,-88.63370556
131288,32.23236389,-81.56711944
280305,32.97025556,-90.06568611
400032,34.0854,-96.6486
130877,34.48401111,-83.84242222
210676,37.71358889,-86.22652778
131088,33.56758889,-83.84891944
10485,31.98090278,-87.21265
280070,32.06335278,-88.73974167
450733,33.01316944,-80.71270278
390357,40.05631944,-82.13993611
450351,33.07240556,-79.84415
480573,33.21825278,-95.58598611
480765,32.99977222,-94.63878889
480774,32.844175,-97.04028611
481907,30.55954722,-95.09178889
61409,36.51785,-119.50668056
61222,34.48863611,-119.78543056
61889,38.09266111,-120.47958056
60766,38.63113611,-120.85249722
510673,37.76331944,-79.98950833
10087,34.54287222,-86.15238889
510461,37.10861111,-82.15361111
420181,40.138925,-79.54747778
50465,33.20941111,-94.0266
470372,35.12188056,-84.31486111
530439,47.30597222,-122.57690556
290823,38.15994444,-90.55258333
480976,30.116075,-97.28279444
240143,38.08279722,-75.39865833
50102,36.38384722,-93.40886111
550352,45.69351389,-88.43110278
220345,32.6834,-93.9624
470070,35.52406944,-84.46573889
170804,37.54569167,-89.31373333
400479,35.6643,-96.8903
131300,34.54150833,-84.33925833
210152,37.69772222,-84.75888056
540085,37.57888889,-80.91166944
60843,38.79459444,-119.95886944
10354,32.57143056,-86.15946389
122605,30.02847222,-82.15791389
260522,44.79311667,-86.04988056
131317,34.17074722,-83.07973889
210562,37.39894444,-86.09391667
480567,30.34238056,-93.805275
371241,36.51878889,-78.81852778
450668,34.32579167,-82.52954167
180161,41.18663333,-86.94951111
470324,35.83186111,-83.94235
530322,48.29996667,-121.55765
290109,38.14344444,-90.53083333
450840,34.11727778,-81.08544167
150088,19.73194444,-155.46305556
280198,31.73055556,-90.72634167
130661,33.24093056,-84.38916944
10023,32.21718333,-85.91875
480352,31.51086111,-94.24281944
370253,35.27568889,-81.53283611
480572,30.44759722,-96.02689444
481124,29.17716111,-97.76021944
200104,38.21703056,-97.51903889
220530,32.8514,-93.9665
450158,34.69709167,-82.05352222
420591,40.25952222,-79.72987222
210307,37.03321944,-84.51858889
170187,41.60824167,-88.04556667
131225,31.99959444,-81.247375
420416,41.0157,-75.77255556
420619,41.25151944,-76.70535833
421061,40.29712222,-75.11215278
450111,34.16718333,-82.12918333
220273,30.87175,-90.40095
370029,35.636375,-80.80953611
371198,36.17655,-78.38455278
410306,45.47130833,-122.63976111
130973,31.98453889,-83.46026389
210305,38.43113611,-85.23409167
550496,44.25248056,-91.460175
470043,36.26129167,-84.18621111
50207,36.31985833,-93.76909444
220028,30.32742778,-93.63918056
130476,33.31074444,-83.80848056
280215,32.68734167,-89.14667222
470133,36.17529722,-82.52854722
130006,33.9146,-83.71792778
220655,30.65119167,-91.16464167
130647,34.25253611,-83.84502778
450631,34.80764444,-82.30175556
390006,41.24920833,-84.39959167
180636,40.806,-85.92280833
220644,30.17096111,-93.22173611
20038,60.49232778,-149.75168611
210110,38.98130833,-84.51621667
210684,38.70308056,-84.89561111
390073,39.60069722,-84.1612
210173,37.02297222,-84.07681944
220231,31.33458056,-93.11531111
210052,36.98399167,-87.99549444
530015,47.99029167,-122.86871111
360657,40.97687222,-73.75835278
360025,40.66460556,-73.79971667
360469,41.37458611,-74.18005556
130735,32.57099722,-83.40778611
390922,40.6977,-81.52661944
280110,31.95483889,-89.84970833
450592,32.96671389,-80.59953333
450069,32.74410833,-80.13395278
280570,34.10161389,-89.32349722
290673,37.69275,-91.51669444
450902,34.927875,-83.09774167
10110,33.09906389,-86.01120278
280214,34.72349722,-89.81151944
280434,33.34581667,-90.00891389
340470,39.3407,-74.9959
130811,33.88468611,-84.36511944
120941,30.25370556,-81.50942222
360599,41.88710556,-73.76884444
260867,43.34530556,-82.82580556
370971,36.12412778,-77.40374444
482640,32.62669444,-98.48161389
10341,32.511375,-88.0913
210020,37.10824722,-85.27445556
210126,37.20764444,-86.43297222
131239,34.97418889,-84.77531111
540198,38.40084444,-81.74780556
550521,44.97983889,-88.82215
550094,43.68170833,-89.79266389
260149,45.20834722,-87.53249722
230124,44.77388056,-69.90689444
480368,33.30622222,-95.58519722
410288,42.44195278,-123.46170278
410103,45.20845,-122.93786389
130128,31.18659444,-83.19280278
120825,29.76314722,-82.00359722
121423,28.42091111,-81.45861111
550022,43.32680278,-88.27480556
121479,25.76525278,-80.33625556
450514,34.99347778,-81.99616111
210541,38.06778056,-84.34363333
300164,46.98406389,-112.36130556
210384,37.80661944,-85.66134444
210279,37.56669444,-82.556125
210635,36.55236111,-88.18082778
482796,31.65849722,-94.39038333
370269,35.14500556,-83.30558611
370268,35.61327222,-82.1644
450373,34.05326667,-80.98470833
420535,40.03691389,-75.20987222
10168,32.56443611,-85.93123889
131033,31.85077222,-81.46510833
250227,42.08313611,-72.67955833
280454,32.39404167,-88.64518333
420067,40.30381111,-74.88112778
470778,36.041775,-84.35581111
280309,32.93342222,-89.54946667
450801,34.69596944,-82.54290278
410238,45.05073333,-123.50436944
330078,43.36096944,-72.20617778
390635,41.39478333,-81.84691389
530367,47.36309722,-122.17592778
130244,33.50184444,-84.349575
410346,43.73795,-122.45444444
290396,38.14308333,-93.19513889
340182,39.87151944,-74.73353889
410139,43.66731389,-123.47863056
10711,34.63040833,-85.97282222
420330,40.39466389,-79.83813056
180592,39.89260556,-85.35509722
50505,35.06469722,-92.08618333
410249,44.09679167,-122.70560278
180091,39.34915833,-86.49013056
170680,41.93596389,-89.392525
440009,41.80729167,-71.44051944
240086,39.09761944,-76.71163333
360012,40.80160278,-73.46082778
340119,39.80085278,-75.05395
530336,48.18506111,-122.62654722
130552,32.54213889,-83.51947222
180681,38.74253056,-85.40905278
130882,34.81037778,-83.84766667
510714,38.76582222,-77.18430833
410086,43.32054167,-122.693925
90055,41.68719167,-71.94405278
280550,32.60726667,-89.84206667
410305,45.05197222,-123.77776667
410084,43.6616,-123.34694722
410403,42.11943333,-123.60997778
420516,40.71548889,-75.76798889
280085,31.94608333,-90.98561389
130717,31.77054444,-84.55959722
330070,44.36533889,-71.17522778
420503,40.713325,-75.79084167
170314,38.56864722,-90.09029722
240152,38.36961944,-75.26698889
10526,32.84420833,-87.89558611
170244,39.39114444,-88.96508889
180539,38.42981944,-87.308525
540108,39.37463333,-81.27692778
450528,32.73340556,-80.10575833
90057,41.29655278,-73.1051
530413,45.60446667,-122.55341944
420665,40.74809167,-76.46691389
420527,40.14186111,-79.50950833
210143,36.81368056,-83.64719444
240429,39.14271667,-76.817675
121266,28.30113056,-81.35913056
100087,39.22042778,-75.56341111
121034,26.31783056,-80.1424
240103,38.97972222,-76.71409444
122558,27.17240833,-80.27239444
121523,26.79906111,-80.03421389
420995,40.09640833,-75.44881667
420461,41.64143611,-76.12063333
122105,25.48550833,-80.41967222
130616,31.14510833,-82.96640278
210102,37.32870556,-82.4433
210236,37.94963889,-84.90810833
62902,38.1232,-120.11172778
530075,47.414525,-122.62376944
420116,41.67930278,-76.34753333
420246,40.47725,-76.388825
220009,30.40506944,-89.94348056
220346,30.03806111,-92.06654722
210583,37.14913889,-86.52975833
120606,27.27672778,-80.362075
240127,39.69331944,-78.12908889
220066,31.94116111,-93.45311944
90067,41.72718611,-72.61158611
100047,38.96495,-75.4317
440016,41.65513056,-71.43448889
240330,39.71092222,-77.06352222
290719,38.61658333,-94.48163889
370547,35.97525278,-78.68971389
130424,33.35685,-83.74933056
370064,36.21525833,-80.7787
290546,37.10444722,-94.42851944
370183,35.91531111,-82.2862
370474,35.31372778,-82.22254444
370117,35.553225,-81.50323611
370395,36.45198611,-76.02293056
370716,36.30243333,-79.38751111
481791,32.81344444,-96.95416389
370732,35.6083,-80.79867222
370349,36.07374722,-79.41335556
370701,36.41410278,-78.95171111
370441,36.40765278,-80.53930278
481502,29.90798333,-93.92026389
220698,32.60533889,-93.86541944
450306,35.11858889,-82.44305278
220416,30.77938056,-91.1315
210431,38.58273889,-83.08528889
290417,37.56502778,-94.53275
80314,39.93149444,-104.41422222
420400,40.42975556,-79.97352222
170382,41.90811667,-88.15439167
390113,39.40197778,-84.53978611
121001,29.23675833,-81.01303611
420581,40.25580833,-76.87779444
450166,34.82533611,-82.32808056
420329,40.19729167,-79.83034444
420922,40.40643611,-79.829925
131118,32.4431,-83.77913333
61894,33.9458,-117.29551944
62420,39.85800278,-121.69385833
62128,38.25706667,-122.27155833
60274,40.50015556,-121.92664444
131178,32.02558333,-83.71971111
220278,29.98481944,-90.40975
420921,40.47238056,-75.74986944
50134,33.62913611,-91.42110278
220614,30.56975278,-90.62980833
50284,35.02371944,-90.68495
260038,42.37711667,-83.07788056
61151,34.19323056,-117.15765556
62833,34.27221944,-118.55603889
481271,32.83709444,-97.034025
480607,29.46331667,-95.34466667
420660,41.58880556,-76.88439167
170942,38.24869167,-89.74161667
450047,35.03978611,-82.11708611
280266,33.76469444,-89.97584444
10514,33.16858056,-86.69533333
400527,36.12009167,-96.11787222
450819,32.99265,-80.01309722
180699,40.48756944,-86.18833056
420988,41.202225,-75.91480833
220075,30.69061111,-90.88336111
61339,36.91848889,-121.7893
60851,38.49583611,-123.20103889
481969,32.83615,-97.19606111
550331,44.89771944,-88.64746667
62127,38.68031944,-120.84757222
481288,30.83655,-101.85128056
481115,32.73231111,-95.83180278
160197,46.02925833,-115.97367222
220628,29.73498611,-90.62809722
370171,35.323425,-78.38755556
420445,39.90824722,-75.24173333
131201,32.60605,-82.13316111
130591,34.8265,-84.9444
210079,38.19912778,-85.76677222
190078,41.5051,-93.57843611
220107,31.32901944,-92.48453889
210622,37.06673611,-84.57154722
120839,25.97746111,-80.12006111
122417,28.69970833,-81.23219444
121567,26.00967778,-80.22322778
360644,41.19942778,-74.18361111
220054,30.75568889,-90.62091944
90152,41.43926389,-71.84798889
210265,39.09137778,-84.43876944
50190,34.87685833,-92.77495
180204,39.969075,-85.57269722
400135,35.956,-95.4933
470710,36.58365,-82.23218056
120897,28.45165278,-81.08602778
320131,36.09668333,-115.04601944
170173,39.80274167,-89.64355556
481478,32.32390556,-102.51588056
481644,33.06472222,-96.79605278
550513,43.10738333,-87.9981
290238,38.6831,-90.20459722
60270,36.34183056,-119.29665833
420656,40.26075556,-75.17615
260062,42.34372222,-83.07698611
90109,41.56181111,-72.12721111
330012,44.16555833,-71.22046389
230013,44.93515278,-69.676175
390021,41.29708889,-81.68446389
360113,41.67071944,-74.10481944
360306,41.28363056,-73.81953611
240035,39.23891667,-77.05565556
260058,44.58454722,-85.56258056
360074,41.09091389,-73.98396944
420825,40.939275,-77.46218056
210534,36.65679722,-88.80891389
290136,39.88008333,-93.36347222
550086,45.16283333,-90.96967222
62447,33.3392,-117.00841111
280161,32.46734167,-89.90843333
340184,40.81434722,-74.108725
340122,40.78376111,-74.04764167
480422,32.99773056,-96.85881944
481440,31.28409444,-95.89604444
482550,31.91501944,-102.76550556
370337,36.37816111,-78.41639167
470628,35.67451944,-89.68368889
121033,26.67704444,-80.08180278
170481,42.26254444,-88.09098333
483252,29.97803611,-95.56566111
61233,40.393925,-123.43266389
60471,38.41888056,-121.39308056
390832,41.46239167,-80.54275278
40293,36.61231111,-111.02882222
482338,33.56127222,-99.21369722
480237,33.46908611,-96.275
60130,34.27356944,-118.59270833
400036,36.7673,-96.9815
460020,45.41297222,-96.88236111
290548,38.56906944,-90.64261944
390240,41.25450833,-81.92711667
450075,34.80991944,-81.11623611
450198,34.88049444,-82.23191111
450156,34.68646389,-83.04327778
50098,33.90920278,-94.3953
240138,38.48917778,-76.91672778
450859,34.50866944,-81.694125
80355,40.08201389,-105.49653056
420894,40.20104722,-75.90294167
470380,35.95876111,-86.49678056
62377,32.95645278,-115.50893889
61948,39.91186111,-120.81445278
180057,40.12951944,-86.24576389
481716,35.43816944,-101.63528056
480686,30.70316944,-98.59203056
481186,32.45450833,-95.44768611
360744,42.011425,-76.78685
480241,30.13856944,-97.66581944
420993,40.99816111,-75.15446944
482264,32.78713333,-94.07155278
390756,39.90813056,-83.90791667
180658,40.14254167,-85.42935278
300106,45.66348333,-108.49731944
300029,45.81023889,-107.22943056
130610,32.06653056,-81.11391111
482565,29.70638056,-100.02948333
40735,33.70666111,-111.50586389
180363,40.17274167,-87.44447222
470489,35.08156111,-89.87611667
180082,39.66551944,-87.49743611
210521,36.74763333,-88.66761389
210514,36.89487222,-87.46910278
450621,33.82724444,-78.79462222
390647,39.24345,-84.51173333
510671,37.23253889,-79.54973611
280579,31.23680556,-89.93825278
50448,35.3435,-93.86292222
370133,34.50143611,-78.96156389
370286,35.68375,-80.75361667
370729,35.22896111,-78.93299722
370115,35.74814167,-81.05335278
370245,35.96278056,-76.94915278
370958,35.05901111,-77.78755278
371162,36.07363889,-79.34478889
370534,35.63962778,-79.71364722
370135,34.81133889,-78.98661944
370282,34.67896111,-78.85236389
370803,35.62775833,-80.74674444
250237,42.59281111,-70.8437
210593,38.44747222,-82.71340556
180244,40.83742222,-85.739475
330083,43.2182,-71.036625
420279,40.13297778,-77.282625
290556,38.62097222,-94.46866667
470166,35.536,-88.66013056
290727,36.71161111,-91.36383333
50208,35.45919722,-91.43413333
390363,39.47540556,-81.30640556
450134,34.22073611,-79.62966944
220241,30.45633889,-92.70548056
210446,37.85075,-86.01995278
420786,39.95070556,-75.95032222
420208,40.26935833,-79.5398
220610,31.11061111,-92.34621111
220437,30.2766,-91.12586111
450829,34.73416389,-82.44345556
450216,33.47625833,-80.89633611
50077,36.29134167,-92.32626944
220183,30.62511944,-91.47015
220209,31.1065,-92.63698056
420016,40.09213333,-76.13713333
550116,45.47163611,-89.71873333
50314,33.58671944,-93.61079722
180625,39.89254444,-85.03129722
240106,38.61417778,-75.77713611
450348,33.73864167,-79.46880833
260211,43.41528611,-84.01548333
280512,30.80484167,-89.77688333
450609,33.86130833,-81.29516111
450404,33.18037222,-80.05389444
210117,37.89033333,-86.10860556
450086,35.02452222,-82.3486
420908,41.23523611,-80.34128056
280602,34.55710278,-89.31930833
450275,34.41880833,-80.00206944
450282,35.0261,-82.40574444
450132,34.23276944,-82.16926667
450444,34.07186389,-79.68798889
220257,29.53543889,-90.61743889
470309,36.3469,-82.6759
450583,33.9148,-80.87406111
420667,39.86849167,-76.70598056
420126,40.922325,-78.21430556
290735,36.49727778,-89.97108333
450608,34.77064722,-81.18522222
220620,30.21895556,-90.80632778
210665,37.84533056,-85.96343056
290722,37.86672222,-93.23686111
220134,29.86578889,-89.84956111
131046,34.57018333,-83.54107222
220622,30.53519167,-90.46194444
180022,39.51551944,-87.16149444
470607,35.28861111,-84.64141944
290350,37.22311111,-90.19336111
371186,34.99843333,-78.92444444
180339,40.44906667,-85.15037778
130791,30.52091944,-82.03753611
450746,34.1852,-79.78877778
370851,35.31930833,-81.13721111
220071,29.91368889,-91.75221111
390838,39.35444444,-83.45944722
360451,43.11596667,-75.67231944
340532,39.58972222,-75.49089444
390056,41.23764722,-81.90048611
360536,43.81547222,-76.11568056
220538,29.73750556,-90.68856111
10004,31.43981389,-85.5103
390649,40.28305833,-81.68918889
450164,34.90450278,-80.89958889
371037,36.53451667,-79.21257222
370184,34.26812222,-77.87901667
420674,40.30859444,-75.03968611
280525,32.3446,-89.65038889
220421,30.48648056,-91.25085
280074,34.25189444,-88.46691111
420735,40.691525,-77.88923611
420725,40.3112,-75.22122222
330049,43.22049444,-71.48281667
160153,43.93928889,-116.38157778
340430,39.59377222,-75.23940278
130768,32.16581111,-81.13318889
410047,43.96291389,-122.92165278
260454,43.07880556,-82.47223333
480147,28.66761111,-97.45565556
550027,42.87243611,-90.67375278
371222,35.49366389,-81.01476944
361057,42.281275,-73.60569444
190029,41.50870278,-93.67450833
470267,35.22513889,-89.65685
530222,47.30571944,-122.57668056
121241,25.91968333,-80.37860556
470261,35.04015,-89.80196944
410201,45.11374722,-121.35548889
290462,37.82427778,-92.32158333
130834,31.54281944,-84.11525833
290053,37.7045,-91.84380556
290390,36.71508333,-93.94005556
230131,44.03385556,-69.95290833
290338,38.98127778,-92.49544444
300052,47.1467,-112.32576111
440010,41.71105,-71.46436389
61824,34.59943333,-119.33620833
61648,36.72884167,-121.73193889
60390,34.73633333,-118.17016944
290502,36.96261111,-94.01663889
220490,32.39940556,-92.05090278
290459,37.43980556,-90.21383333
560071,42.8271,-110.9977
290004,37.53572222,-93.24908333
290486,38.30080556,-92.68894444
62525,32.85343889,-117.05183889
60708,35.38353333,-119.13448056
61935,38.795225,-120.88534444
350102,32.1775,-106.74527222
290176,38.16111111,-92.19216667
290536,37.76252778,-90.64191667
170707,40.29883056,-87.60660556
290503,39.15147222,-92.05588889
290573,38.08419444,-90.63283333
480705,31.68702778,-98.078925
290046,38.23086111,-92.296
390546,41.25348333,-84.15461944
290681,36.60236111,-93.94477778
290188,37.66791667,-92.63080556
240039,39.61237222,-76.53160556
290401,40.08583333,-93.46788889
290605,38.60472222,-94.27986111
40137,33.58245556,-111.6621
230026,43.55336944,-70.61303056
290729,37.74405556,-93.04375
320051,36.01540556,-115.22574167
290018,39.77794444,-93.24769444
370646,35.819125,-79.79709444
371025,35.44618889,-77.263575
370893,35.14371944,-76.82908333
370714,35.25218333,-80.46931111
371106,35.73156111,-78.326375
370535,34.81830833,-79.18171944
371046,36.10580833,-77.81370833
370249,35.41595278,-80.53223611
50051,36.06298611,-93.52686111
290207,37.25619444,-90.92255556
290625,38.38252778,-91.32308333
400386,36.4193,-95.6789
50454,34.63778889,-92.10716667
220070,29.84576944,-89.97106111
50339,33.87206667,-93.89901389
320004,40.15219722,-116.18971667
220360,33.01443889,-93.31783056
421000,39.92696389,-79.15024444
290586,37.37972222,-91.10716667
320087,36.48546944,-114.44981667
50163,35.33138611,-93.06927222
380066,46.93631944,-100.95155
50243,35.94429722,-91.38533889
380046,48.08006111,-103.15163889
220329,30.7943,-90.27596111
420928,40.30658056,-77.92328611
450057,34.76529722,-80.21846111
420531,41.64830278,-75.66208889
420586,40.49668889,-77.48826111
280325,31.72227222,-89.63194167
220109,29.86263889,-90.09738056
120206,27.487075,-80.35066667
420919,41.04546944,-80.35700556
240236,39.14905,-77.01909722
122549,25.68751944,-80.35145556
420044,40.06115833,-75.13552222
400030,36.08218889,-95.82143611
80503,39.10114722,-108.44733889
121127,25.80843333,-80.26427222
360217,43.20389722,-77.65692778
120748,27.89671111,-81.85322778
60695,37.40881111,-120.75331111
60652,36.75452778,-119.74886944
62581,32.84739444,-117.17445278
62033,32.742,-117.11239722
61559,41.30729722,-120.89603056
62597,39.16491389,-122.967325
60559,36.4639,-120.103
62524,38.13841111,-120.09073333
61695,37.05721944,-121.04513056
62501,36.39738889,-118.97011667
60499,35.39976111,-119.04446111
60614,36.01546111,-121.53111944
90076,41.72116111,-73.45236667
50152,35.42657222,-92.446025
400428,34.1992,-96.5426
60691,36.90033889,-120.05556944
62061,35.56124722,-119.19848333
131273,34.10433889,-84.85021667
220482,30.89786389,-93.22809167
482474,30.09348611,-97.67830833
60660,40.48218333,-123.96268889
60292,35.66376944,-117.42822778
482058,32.25490556,-94.63212778
260706,44.01815278,-83.04232222
481236,31.70193056,-103.03210556
60687,36.73545833,-119.87140833
60705,39.02765278,-122.66521667
482444,29.90593611,-96.913425
450084,35.01857778,-81.68973333
50254,36.00323056,-93.18518611
420896,40.01828333,-79.56677222
450293,34.80991667,-80.85333889
130052,31.81742222,-83.72710278
450017,35.01823889,-81.89176944
130028,32.85873889,-84.98376944
450362,34.71760833,-82.30271389
320116,40.89376389,-115.88210556
130426,31.49454722,-82.88333056
220076,32.55961944,-93.85453889
450805,34.38537222,-80.03550556
450364,32.94813611,-80.67086667
421015,40.00255278,-75.152725
80458,38.8385,-104.51679167
170510,37.963525,-89.75903611
50484,34.95697222,-92.25321111
10048,30.97233333,-87.63953056
60426,37.13999167,-122.15236944
320069,36.197225,-116.04827222
420776,40.01921111,-76.56013889
290732,38.71225,-94.29752778
450108,34.72802778,-81.13443333
320260,40.03326111,-119.38580556
130189,32.88625278,-85.16869722
360457,40.75570833,-73.21283333
340022,39.75284167,-75.13623889
290665,36.74616667,-93.27830556
290281,37.50072778,-89.68614167
481963,29.60691667,-95.38640278
480975,32.90074444,-97.54618333
280129,33.09515556,-89.884875
470888,36.3972,-87.38548889
10382,33.72163611,-86.28926389
220298,29.73893889,-90.657125
320077,36.03938056,-115.36931111
60743,38.67788611,-123.42496667
360413,42.25426111,-73.75471944
220638,32.71518889,-93.60649722
220699,31.91065,-93.28158056
62739,38.62281667,-121.41945
100126,39.21688889,-75.69196944
420017,40.01017778,-75.93768889
450224,33.91271111,-81.43795278
450816,34.77934167,-81.02115556
260284,42.28838333,-85.50241944
420585,40.43444722,-79.11789722
350075,36.79065833,-107.498
390862,39.52024722,-84.05844722
220019,29.67546111,-90.72701944
210513,37.56895833,-86.04402222
220393,32.7881,-94.0304
220312,30.08166944,-90.95491944
210663,37.63372778,-87.19345556
320074,40.34585833,-117.05791111
290007,38.71694444,-91.52197222
290807,39.25393611,-94.61229722
130338,34.08138056,-84.45286667
130181,32.41666944,-84.94380556
121133,27.99593889,-82.50523056
550184,42.93735833,-88.04667222
290012,38.37216667,-91.39977778
370287,35.02745556,-78.39960278
320115,40.09558611,-119.697575
400390,33.89556667,-94.84969444
250098,42.13163611,-71.70196667
240358,39.11524167,-77.07531944
90064,41.73935,-72.62970833
550223,43.35627222,-90.7401
440032,41.54525,-71.47665556
450715,34.79037778,-81.53818333
220704,31.68304722,-93.30851111
290342,38.52886111,-90.75663889
270336,46.74771944,-94.45579722
320079,37.68869722,-115.18620278
210050,36.98235556,-85.94252778
40304,33.41811389,-111.89111667
240246,39.20226389,-76.60058333
122626,25.92533889,-80.17605
10493,34.26464167,-86.98926111
220513,30.823175,-90.72093611
290487,36.66944444,-93.40975
50228,34.97891111,-92.14533333
121649,30.25613611,-81.399575
490121,40.72569167,-112.03227222
61367,36.84491667,-120.44980278
240474,39.09889444,-76.79666944
240473,39.11769722,-76.77159444
40253,31.98536389,-110.68108333
60681,36.34801389,-116.79379722
510388,36.65888889,-79.60305556
510142,38.0609,-77.40703056
510153,38.23787778,-77.55737222
510412,36.73611111,-79.95916667
510591,36.66081389,-78.8806
510083,37.24611111,-78.33444444
510406,37.99959722,-77.593275
510512,36.73527778,-82.69277778
510435,37.183625,-81.43335278
510338,36.625,-82.90083333
510376,36.79916667,-80.88638889
510363,36.73861111,-82.32385
510360,36.57679167,-81.34868889
510163,36.89166667,-81.44027778
510692,37.29861944,-76.65941944
510593,36.92472222,-80.19722222
270367,44.62095833,-93.379025
460001,43.011,-96.54562222
370495,35.30999167,-81.62458056
290451,36.62549722,-93.25573056
80162,39.81361111,-104.99216667
130786,33.90681944,-84.72421111
450124,33.76956667,-78.86771667
450307,33.68263056,-78.92101389
62180,37.03412222,-121.53311944
62869,38.50500833,-120.82568611
480645,29.83557222,-95.70238889
60593,38.57499722,-121.80318889
370433,34.917825,-79.06036944
62486,36.55953056,-119.32181944
62123,39.68160278,-122.12197778
480296,32.83723056,-101.9862
482157,32.55585833,-95.35946389
60701,33.07568056,-117.16185556
61358,33.22526944,-116.42098889
260569,42.02246944,-85.93953889
260700,42.30195556,-84.20487778
260586,43.65706389,-86.21301111
61518,34.24840833,-118.64976389
60055,38.22493889,-119.25123889
61867,36.05145556,-118.13069444
60698,38.24866944,-122.94276111
320017,39.40194722,-118.82593611
370342,35.84919167,-76.56128333
370106,36.14108889,-77.693075
450032,34.84417778,-82.64092778
120884,30.69721111,-85.3165
130909,33.71411944,-85.10168889
62925,37.87473889,-121.27413333
360702,44.84403333,-73.78071389
60212,39.262425,-120.98809167
260435,46.324725,-84.28067778
120970,27.07260556,-81.408725
220349,31.50590278,-92.55121944
460071,43.29647778,-103.38934167
460115,43.34600556,-102.06203056
390698,40.22893611,-82.69312778
530088,46.72135833,-120.66564167
530306,48.30614722,-117.55325833
390691,39.05981944,-82.66835
10006,33.43849444,-85.38926667
180240,39.40811389,-86.91385833
410315,44.86855556,-123.398325
10443,34.47093056,-88.13567778
10325,34.78724444,-87.59171944
190128,40.89973056,-92.213575
530323,47.16664722,-123.62600833
530476,48.31138889,-118.01471389
550249,43.91253889,-88.04171389
530128,46.34631667,-120.14255
410290,42.27177778,-123.59525556
80448,40.37801389,-104.95819444
410321,45.24284722,-123.5953
410165,42.6887,-122.84139167
460002,43.34475,-98.76629722
400327,35.1308,-94.6967
380083,48.34276111,-103.8877
460049,43.804325,-97.88427222
530187,46.96962222,-119.00729167
460072,43.98804167,-103.66148056
530236,47.16607778,-119.93956944
190123,41.21459444,-94.12985278
130124,32.26691667,-81.282175
400441,35.4338,-96.7078
460086,43.84789167,-96.72760833
340512,40.64678611,-74.23538056
530415,46.60595833,-122.86974167
280578,34.73404444,-88.19638056
470641,35.55376111,-84.26268889
410043,45.45085833,-122.94649722
200280,38.70129444,-101.25706667
310032,40.38395833,-99.22116111
180199,39.54582222,-86.30749444
340229,39.52163889,-75.33676111
131207,34.68007222,-84.96373056
130425,33.26686389,-84.04194444
80103,39.46305556,-104.44130556
170270,39.92646944,-90.39053333
550289,43.97103056,-91.2649
40760,31.63008333,-110.17260556
80148,40.371,-105.22488889
180568,40.13688333,-85.63261667
340342,41.21334167,-74.49201944
240116,38.760575,-76.96119167
10013,32.55177222,-85.74464444
460070,44.416475,-103.416475
460101,44.41424722,-98.55071667
400056,35.7437,-97.8697
40488,33.49369722,-112.90238889
410179,44.33246111,-123.18993889
410150,42.18087222,-123.04466944
10327,34.13535556,-86.22410556
470009,35.4599,-86.24716944
10101,34.51690278,-87.65490278
550299,42.78196944,-88.43759722
190274,40.81273056,-92.90651389
190273,42.399475,-95.57361389
170558,37.98779444,-88.80791389
270101,45.27603333,-96.45221667
170873,37.71539722,-89.53786389
410157,43.97043333,-120.49575833
270047,44.88594167,-93.88946389
180655,38.53701944,-85.61831111
470401,36.57692222,-81.95846667
40516,33.34310278,-110.79545278
410018,43.34090833,-120.93881389
410219,42.42823056,-121.51823333
530167,47.69319722,-120.64083333
180499,38.42124167,-85.69516111
80255,40.59659722,-107.66611111
80302,40.33073889,-104.80791111
530340,46.40403056,-120.71510556
180663,38.126575,-87.20140556
130060,33.41027778,-82.25340278
530325,46.61209167,-117.27884722
190069,42.58449444,-93.87293611
80340,40.50413889,-105.23601389
550315,45.835875,-88.22595
130294,31.97561111,-82.56043056
