lat,lon,county_code
37.35288889,-122.0606,06085
40.08582778,-87.63516389,17183
36.13693889,-84.18915,47001
33.78114444,-117.24336111,06065
40.10276667,-75.92728889,42029
41.44643056,-81.81783611,39035
32.79086111,-116.73266389,06073
47.99296944,-116.62258056,16017
39.783875,-76.96519444,42133
33.72229444,-84.93008611,13045
34.32091389,-78.82641389,37047
40.15795278,-75.14207222,42091
28.14919722,-81.88447222,12105
27.40251389,-81.79511111,12049
37.35150556,-92.89846667,29225
35.29208333,-78.62119167,37085
32.64205,-96.80263333,48113
42.55057778,-83.06999167,26099
35.05427778,-78.71139444,37051
37.79116667,-100.3514,20069
40.414,-123.96605278,06023
38.1767,-85.76503056,21111
32.03419444,-81.21790278,13051
41.97381667,-87.78791389,17031
29.36068889,-98.63288889,48029
32.23227222,-91.73711111,22041
35.36503611,-77.71675556,37107
33.48781667,-82.12433333,13073
29.66620556,-95.33754722,48201
37.27670833,-79.55293056,51019
34.17214722,-118.37412222,06037
37.78473056,-88.94597778,17199
30.30031389,-84.24452222,12073
32.76016389,-97.028225,48113
32.52263056,-94.80316667,48183
44.33691111,-71.88808056,33009
42.56621667,-87.85391667,55059
26.14956111,-97.66706389,48061
25.62807222,-80.34138333,12086
47.28292222,-122.30901944,53033
36.62654167,-87.32933333,47125
42.11495278,-88.06311111,17031
33.09643056,-95.12351111,48449
32.75183056,-117.01482778,06073
36.627,-95.0501,40035
36.08772222,-80.856225,37197
33.72738056,-84.21405,13089
41.74046667,-88.12795278,17043
39.93760278,-83.04203889,39049
34.04973056,-118.0989,06037
38.73723056,-117.11891944,32023
26.76564722,-81.38119722,12051
32.69281944,-96.77541944,48113
38.08381667,-75.39833333,24047
39.62408889,-78.20607778,54065
35.84002778,-78.67701667,37183
32.39445,-80.68584444,45013
27.054625,-82.41407222,12115
35.02973889,-88.64026111,47109
29.88658889,-93.92528333,48245
38.51057778,-121.41518611,06067
34.16898056,-118.13354444,06037
35.326675,-81.14405556,37071
39.95519722,-121.64931667,06007
33.60014444,-85.92624444,01015
41.776,-87.87385278,17031
33.88876111,-84.15621389,13135
31.60066111,-97.108075,48309
35.00606667,-89.93675833,47157
27.44965556,-82.57529444,12081
34.29066667,-80.17339444,45061
33.42918333,-83.27470556,13237
34.07018056,-118.23532778,06037
33.87016389,-118.38251667,06037
40.92776667,-75.32816111,42089
39.84640556,-87.12388889,18121
40.72576389,-112.03461667,49035
38.86518889,-77.1948,51059
44.1908,-105.6098,56005
32.66145556,-96.72753611,48113
31.264,-95.988,48289
34.04113611,-117.23482778,06071
40.35622222,-104.98216667,08069
38.52209444,-76.57371389,24009
33.95996389,-118.31678333,06037
35.0045,-97.452,40087
47.98206111,-100.67010278,38049
28.08035278,-82.42879722,12057
26.22770833,-97.54146389,48061
25.97876389,-80.33988056,12011
25.76106944,-80.4171,12086
45.99778889,-123.03037222,41009
39.49083333,-105.34808889,08059
29.65691667,-98.62595833,48029
39.86815278,-123.71353889,06045
28.35353889,-80.74252222,12009
45.60713889,-106.65773333,30087
39.98577222,-74.55698333,34005
30.07907778,-94.77434167,48291
39.27548333,-76.67150833,24510
30.92428056,-86.4827,12091
34.75732778,-117.16168889,06071
36.45540278,-80.511575,37171
40.02170833,-75.11262222,42101
47.49406389,-111.27298889,30013
32.68183611,-117.10921389,06073
39.33700556,-84.46208889,39017
41.93509722,-74.00412222,36111
40.40069722,-74.97968056,42017
33.11008611,-96.410525,48085
38.67860278,-87.50973611,18083
40.74826667,-73.65760833,36059
41.11054167,-74.39177222,34031
44.00653333,-123.66318056,41039
32.01618611,-102.28457222,48329
30.46794722,-88.41940556,28059
34.89055,-92.42353056,05119
39.81236944,-85.91496389,18059
34.80748889,-82.43458056,45045
35.16538333,-83.43153333,37113
40.42422222,-86.93907222,18157
41.89019722,-91.98765,19011
61.20945,-149.831675,02020
42.35409444,-94.18392778,19187
40.82523056,-73.91478889,36005
34.93883611,-77.06267222,37049
41.25276944,-74.66898056,34037
39.85591667,-75.36277778,42045
32.79511944,-97.34131111,48439
32.27453611,-90.07445278,28121
42.35750833,-83.11116111,26163
41.54756389,-87.33656944,18089
44.88353056,-93.08139167,27037
34.23624722,-85.63606944,01019
39.74018889,-104.85124722,08005
39.56779167,-86.26703056,18109
34.51943611,-82.59495,45007
39.04599444,-75.45797222,10001
40.28932222,-84.26337222,39149
39.55836667,-77.61254167,24043
35.35223333,-118.99836389,06029
35.31469167,-77.93812778,37191
31.00408889,-96.10893056,48313
38.22142778,-84.23556944,21017
46.92399444,-120.49638056,53037
42.87760556,-76.51164722,36011
39.73018056,-121.81228056,06007
38.24459722,-85.55373333,21111
35.37530556,-119.03051667,06029
29.28136944,-82.15203056,12083
37.75342778,-122.49532222,06075
33.51838333,-88.42603333,28087
30.16730556,-91.13753333,22047
43.19546944,-73.65015,36091
26.61723889,-80.14114444,12099
35.10111667,-106.79795278,35001
31.99059722,-82.00046944,13267
32.66989167,-114.44125,04027
30.173625,-91.14293889,22047
40.24606389,-76.89559722,42041
34.23228056,-119.03896389,06111
32.43466389,-94.82280278,48183
32.21042222,-93.15151944,22013
42.39879167,-83.20281667,26163
34.49463611,-118.21306389,06037
35.1814,-94.8146,40079
37.36419722,-82.79238611,21119
36.08476667,-115.03260833,32003
32.62346389,-85.37140278,01081
38.04501944,-97.93755556,20155
33.41413889,-101.82476944,48303
34.54943333,-82.67431389,45007
36.351875,-77.69072222,37083
32.8325,-91.87770556,22067
44.08815,-87.69089722,55071
36.55891111,-88.72390278,21083
34.35353056,-101.75336111,48437
40.07297222,-74.85108333,34005
34.776625,-118.23746111,06037
25.98705833,-80.20681111,12011
40.62439167,-98.26028056,31035
40.95834722,-90.64081667,17187
29.61396667,-95.38355278,48201
29.06811944,-81.30470278,12127
29.69888611,-98.45128333,48029
34.73508889,-83.07183056,45073
38.06873611,-78.23878889,51109
21.32121111,-157.89146389,15003
38.16939722,-121.63979444,06067
41.90519444,-72.99781667,09005
37.29999444,-121.866625,06085
36.60265278,-84.12781667,21235
30.35190556,-97.67521389,48453
42.56779167,-82.85856667,26099
36.92383889,-120.06582222,06039
40.63211111,-79.15247222,42063
38.85319722,-94.76660833,20091
30.31081111,-89.73971667,22103
25.44796667,-80.51753611,12086
37.62142778,-97.50312778,20173
41.78400556,-86.30229722,26021
35.22447778,-80.85951667,37119
34.57276389,-92.59101944,05125
36.28955,-86.80958889,47037
33.73889722,-117.08405,06065
29.79230556,-95.55343889,48201
41.65237778,-83.51716667,39095
37.28926389,-108.03636667,08067
42.76883333,-73.69783889,36001
44.23008056,-70.33021944,23017
33.88104444,-117.745125,06059
38.42339722,-121.44395278,06067
33.96930833,-118.17846111,06037
45.419675,-122.57225556,41005
28.45279722,-80.95105278,12095
43.49418056,-86.46668333,26127
43.92446944,-75.97225556,36045
33.95405833,-96.37323889,40013
40.39841944,-120.58472778,06035
33.79279444,-117.348475,06065
26.60599722,-81.43659167,12051
33.01083889,-82.39739444,13163
41.70989444,-88.46786389,17093
36.61885833,-121.91880556,06053
35.35337778,-75.50739167,37055
41.28538056,-72.87670833,09009
27.96887222,-82.48278333,12057
35.32441667,-80.24505278,37167
35.8432,-95.9795,40111
44.79036111,-68.74783056,23019
30.08461944,-95.4367,48201
37.50209444,-122.27486111,06081
33.652425,-80.69516944,45017
36.66840278,-77.67329167,51081
40.892125,-73.89703333,36005
31.67773611,-82.0808,13305
45.02281111,-94.62005833,27093
38.68364444,-90.221925,29510
30.51043333,-86.19841667,12131
37.07634722,-82.83908611,21133
35.41690556,-78.80448889,37085
40.41504167,-91.38091944,19111
41.55915833,-83.59175,39173
36.5637,-97.5866,40047
29.20993333,-82.30158889,12083
30.14998056,-98.09171667,48209
32.46244444,-85.16341667,01113
42.67567778,-71.876625,25027
35.60166944,-107.90776667,35031
30.495975,-97.66725278,48491
36.64058889,-88.36060278,21035
33.97151944,-118.25641389,06037
25.99578611,-80.17791111,12011
35.54859444,-82.46389444,37021
29.44143889,-98.43865556,48029
41.75693889,-81.11444444,39085
33.82163611,-117.97587222,06059
46.02743333,-89.46465833,55125
38.91593333,-75.89606944,24011
45.45424722,-122.57915833,41005
26.23051111,-80.29588889,12011
39.37155833,-82.89036944,39141
47.16993333,-122.37838056,53053
36.4455,-96.0597,40113
41.15033333,-88.74016111,17099
39.94612222,-82.90227222,39049
40.06093056,-80.59296944,54069
34.27745556,-92.14145,05069
32.57496111,-86.01161944,01051
35.08513889,-84.03744722,37039
43.16213611,-85.98761389,26121
33.23034722,-97.18441111,48121
37.87841944,-121.27415,06077
41.18202778,-74.06925278,36087
41.967225,-87.809625,17031
21.38201944,-157.91809167,15003
31.25439444,-85.97011389,01031
41.69244444,-71.14452222,25005
29.84768333,-94.95823333,48201
41.31108611,-82.19656944,39093
39.24425278,-121.02888889,06057
45.41272778,-122.9222,41067
41.85816111,-124.21278611,06015
36.09114722,-119.03959167,06107
33.40757222,-111.91618889,04013
33.98270833,-117.509175,06065
30.34426944,-81.66811944,12031
42.47241389,-83.26076667,26125
45.56284167,-122.70546389,41051
33.99398333,-81.22701667,45063
33.46479167,-111.82412222,04013
29.61438889,-95.21658889,48201
38.49179167,-121.091575,06067
42.75494444,-78.44526111,36121
33.69844722,-85.26596944,13143
36.95268056,-120.20176111,06039
40.52771389,-78.71803611,42021
26.18616944,-80.18755,12011
40.07663889,-85.63364167,18095
33.81100833,-87.14006111,01127
27.548075,-80.62991111,12111
33.77816667,-84.6535,13097
33.71942222,-117.84113611,06059
34.0564,-95.087,40089
29.447775,-98.55191667,48029
38.24438333,-84.72211389,21209
37.25671944,-80.17491111,51161
37.80737222,-80.40722222,54025
32.61903333,-96.82691944,48113
30.19628056,-98.00486944,48209
37.19019444,-83.14952222,21193
26.21307778,-80.20407222,12011
34.36163056,-81.46496944,45071
41.18834722,-73.15978611,09001
30.351,-81.4837,12031
47.77903611,-102.73791667,38053
42.35809444,-85.45484722,26077
36.77553056,-119.86235278,06019
29.91599167,-99.2483,48265
40.68587222,-75.39094722,42095
41.84835556,-87.66104444,17031
40.21904167,-76.43224167,42071
29.895525,-95.17625556,48201
40.74078889,-74.53408611,34027
39.38904722,-87.20194722,18021
33.78726389,-84.49254444,13121
40.22368611,-82.54568333,39089
37.94977778,-121.29483889,06077
28.29805556,-82.70694444,12101
34.06196667,-117.76614722,06037
45.90462222,-123.84316111,41007
42.43912222,-96.433175,31043
25.89382222,-80.162475,12086
33.76135278,-117.26628611,06065
41.91279722,-71.40350833,44007
36.2747,-95.1433,40097
36.38072222,-82.5094,47179
40.67983056,-82.59001667,39139
30.34231111,-95.54619722,48339
42.16260833,-84.27481667,26075
35.51038056,-82.71726111,37021
35.89155556,-119.40536111,06107
39.42958333,-84.7458,39017
41.11068611,-80.61963333,39099
43.01870556,-78.82226111,36029
38.51336111,-92.04166667,29051
34.80425,-118.87828056,06029
32.94008056,-96.37288056,48397
42.50421389,-92.36642778,19013
32.56637222,-88.67522222,28075
39.73866667,-77.45206389,42001
41.24829167,-85.92565278,18085
37.91051944,-75.65466944,51001
33.76302778,-116.95082778,06065
35.8486,-95.5709,40145
34.03840278,-81.00217778,45079
38.98911111,-92.49341667,29019
36.68893611,-119.21565556,06019
38.92291389,-121.99854167,06113
42.079575,-87.762825,17031
34.73198333,-117.32658611,06071
41.43728889,-71.96690278,09011
36.55985,-119.34978333,06107
34.50943333,-93.14864444,05051
34.12880556,-87.98989167,01093
33.71952778,-84.39649444,13121
38.41015,-89.90895,17163
32.26029444,-90.25296667,28049
31.86291389,-96.88119722,48217
35.88050833,-75.58579722,37055
34.23907778,-84.29137778,13057
34.00431389,-117.55024722,06065
35.14563056,-101.46585278,48011
39.14939722,-88.68458056,17049
26.43945833,-80.09456111,12099
40.62373333,-73.99773611,36047
37.14166944,-80.11908056,51161
35.09116667,-106.63446111,35001
30.3907,-92.14896667,22097
28.41732778,-80.70666111,12009
32.41182222,-90.15990556,28089
40.74954722,-74.06133889,34017
33.19375,-117.25114722,06073
34.28038056,-82.05818056,45059
39.71526667,-111.72474722,49023
33.47682778,-112.11269722,04013
32.92909167,-85.23229722,01017
38.37698889,-84.29113889,21097
25.76085278,-80.38744722,12086
38.66614444,-86.51043333,18117
26.83076667,-80.08695556,12099
39.69686944,-104.99170278,08031
26.42768611,-81.62722222,12071
47.48768611,-122.10696111,53033
36.61078056,-82.26015,51191
37.52018333,-85.88534444,21093
32.69860833,-97.02515278,48113
33.48958889,-111.926175,04013
37.091275,-85.06459722,21207
31.96775,-110.46694444,04019
37.62048056,-77.62305,51087
41.92782222,-72.70776389,09003
29.99789444,-90.241225,22051
34.15413333,-88.91825,28115
48.14746111,-104.22475556,30085
30.29781944,-92.07221111,22055
40.39669167,-80.30851111,42125
36.14171944,-86.77866944,47037
30.68082222,-88.14845,01097
33.04233333,-84.94213611,13285
30.21030833,-91.187625,22047
33.21288889,-97.09082778,48121
32.38260278,-86.17339722,01101
40.84790278,-73.97072222,34003
41.86375556,-88.19472222,17043
39.41628611,-84.283925,39165
33.48053611,-112.160375,04013
37.82322778,-85.10728056,21229
42.27686944,-83.15714167,26163
43.32834444,-97.38285278,46125
40.99940278,-81.585975,39153
31.15201667,-97.43002778,48027
41.48406944,-81.64700833,39035
32.70580556,-96.85700556,48113
33.7265,-84.82741389,13097
32.63130556,-83.06871944,13175
34.47640278,-82.75036111,45007
32.91928611,-97.46963056,48439
37.29816944,-79.93946111,51770
29.840525,-97.910675,48209
37.86847222,-90.65225,29221
29.89001111,-90.03293889,22051
28.47778611,-82.58383056,12053
42.19878333,-89.07241667,17201
41.707175,-87.62350833,17031
36.84378056,-82.13335,51167
40.86316944,-82.66314167,39139
41.42304722,-81.68386389,39035
42.29064167,-89.14523889,17201
30.32839167,-89.42398056,28045
31.78273611,-106.34858333,48141
42.40256111,-83.15634722,26163
32.79988611,-96.82100833,48113
35.06653056,-89.63935,47047
31.86741944,-106.41514167,48141
34.53484722,-77.49598056,37133
39.71398889,-75.67555,10003
36.47072778,-92.52087778,05005
38.73183333,-77.10288056,51059
32.74396111,-117.16039722,06073
28.05676111,-82.5314,12057
36.08398611,-79.97076389,37081
35.20668611,-83.81940278,37039
35.27574167,-80.82015278,37119
36.05159167,-95.96996111,40143
38.5766,-75.83675278,24019
37.33337222,-121.85250556,06085
45.53058889,-122.83730278,41067
39.06981944,-85.25448611,18137
30.13210278,-96.97130278,48287
42.34340556,-83.21623611,26163
29.8143,-95.37892778,48201
26.23524722,-80.21180556,12011
45.61355,-109.00397778,30095
42.36689722,-83.06193056,26163
32.35350278,-95.34434167,48423
30.67006944,-87.31991944,12033
39.73843333,-105.08127778,08059
39.04028333,-94.67630833,20091
30.32079722,-94.17737778,48199
32.91738056,-112.08320833,04021
32.14618889,-81.76153889,13029
39.34937778,-75.74612222,10003
33.91626944,-80.32651667,45085
38.41371111,-120.700775,06005
38.58333611,-105.24277778,08043
48.10797778,-96.186925,27113
36.10523056,-82.86888056,47059
38.44045833,-85.16916944,21103
38.14484167,-87.55102222,18163
34.40466667,-84.48055,13227
26.14215833,-81.76653889,12021
42.65954444,-83.2615,26125
43.05911111,-71.25303611,33015
34.29729444,-85.784775,01049
30.74325,-88.16106944,01097
38.66116944,-122.82631111,06097
34.94814444,-90.05551944,28033
39.13619444,-93.08855556,29195
32.39512222,-94.88585833,48183
25.92314444,-80.173925,12086
27.86154722,-82.32672222,12057
36.4091,-94.8233,40041
30.27060833,-97.73237222,48453
42.38794167,-113.91165556,16031
35.34775,-86.02306944,47031
37.05741111,-76.42783056,51650
40.105125,-74.20435278,34029
47.39251111,-121.97365,53033
33.385875,-111.84636111,04013
37.72041667,-91.74416667,29065
28.55529722,-81.11189167,12095
42.69076111,-87.98555833,55101
38.06855833,-97.92828333,20155
34.44846389,-88.97643611,28145
37.64428056,-121.41188889,06077
29.74335278,-95.35958056,48201
39.47715,-86.17713056,18081
39.45201111,-91.05903611,29163
37.96164167,-85.01295,21005
47.21753889,-93.52873333,27061
39.99836389,-86.27088056,18011
33.50867778,-79.63078889,45089
42.86858611,-83.31726667,26125
27.90763333,-82.32048611,12057
27.16496944,-80.21076944,12085
31.55693056,-82.78905556,13069
35.54791111,-105.82746111,35049
37.63550833,-87.96150556,21225
33.27088056,-87.226475,01125
26.64563056,-81.8085,12071
39.70471389,-86.28878333,18097
35.87908056,-86.7957,47187
37.327,-120.8511,06047
36.57594167,-119.62868333,06019
39.20448611,-82.95358056,39141
42.35971944,-83.06616389,26163
44.80473056,-69.22283056,23019
33.589025,-84.47168611,13121
32.59474722,-117.04448889,06073
32.3549,-93.7351,22017
36.45721389,-77.86998333,37083
35.33330833,-96.94378333,40125
38.81018611,-90.354475,29189
34.33693889,-103.19666667,35009
34.64966944,-79.60215278,45069
33.83059167,-85.03131667,13223
45.02846111,-93.7228,27053
29.0719,-81.3058,12127
39.28341389,-111.17661111,49015
29.80386944,-95.40721111,48201
34.72165,-79.09495,37155
35.31378889,-86.16623056,47051
33.58908056,-86.86281667,01073
36.19587778,-115.10155,32003
39.82633333,-81.08145833,39111
31.00167778,-95.42808611,48455
36.05441944,-87.35198889,47043
40.41436111,-105.09700556,08069
40.65916111,-74.287,34039
32.83806944,-117.27943056,06073
44.97710833,-124.011975,41041
29.33873611,-99.13908333,48325
39.92470556,-75.31099722,42045
26.70678611,-80.11142222,12099
32.39621111,-97.299475,48251
42.5317,-82.91401111,26099
34.77601111,-118.32552222,06037
46.82395556,-100.84623333,38059
32.74623056,-97.30666944,48439
33.61614167,-117.30768333,06065
36.44363889,-89.01426111,47131
44.99869444,-93.24221667,27053
41.24774167,-96.32535278,31055
35.79088611,-78.74615,37183
37.42555556,-77.46472222,51041
39.05740833,-75.62181667,10001
41.25631389,-92.64134167,19123
32.87304722,-96.99174167,48113
40.42795,-79.94905833,42003
36.76991667,-94.00561111,29009
26.20036944,-97.57438889,48061
34.62081944,-82.53498056,45007
47.59283056,-122.32293611,53033
33.93098056,-118.29175,06037
41.1495,-104.74937222,56021
39.55996944,-77.03023333,24013
40.84874167,-78.00498889,42027
29.34785556,-82.15756667,12083
41.02185833,-75.96713056,42079
25.91893333,-80.23624444,12086
43.6879,-116.33421944,16001
43.3402,-70.59885,23031
33.44150556,-84.73764722,13077
35.47574167,-77.87625278,37191
36.19171944,-115.34173611,32003
36.7826,-96.96,40071
41.485675,-88.66891389,17099
36.85603333,-87.48744167,21047
40.84560833,-79.91578056,42019
36.29293889,-82.93823889,47059
39.90874167,-75.36229444,42045
40.99186111,-74.34692222,34027
34.18018611,-91.85903333,05069
40.01870278,-75.10175833,42101
40.35200278,-74.416875,34023
38.2532,-77.50151111,51177
31.05388333,-87.44621944,01053
40.64151389,-73.62336667,36059
41.3862,-109.5963,56037
38.63522222,-90.1862,29510
39.13723333,-94.58711667,29047
36.80889444,-76.19488333,51810
31.48597778,-106.13948889,48141
35.5251,-97.5306,40109
42.73483056,-71.20960833,25009
35.82243056,-87.2819,47081
34.59353056,-82.10673056,45059
35.38580278,-94.39262222,05131
41.97559167,-87.64696111,17031
33.42221389,-111.87350278,04013
35.92818889,-77.78085278,37065
34.42654722,-119.573525,06083
34.86376944,-82.11935278,45083
34.18008889,-81.86691111,45071
32.001925,-90.19823611,28127
32.26848056,-90.22819444,28049
34.26578889,-116.85477778,06071
36.01073889,-86.49493889,47149
40.06671389,-74.50141111,34029
41.02840278,-82.24085278,39005
31.22663611,-81.50065833,13127
41.62261667,-87.63220833,17031
33.92628056,-86.40475278,01009
37.23519444,-107.86697222,08067
42.98252778,-74.34181389,36057
33.88311667,-88.28746944,28095
40.85149444,-73.40782222,36103
35.274625,-80.82441111,37119
35.4349,-95.819,40091
42.70357778,-86.11429167,26005
39.44430833,-74.52588056,34001
39.87780278,-86.26875,18097
42.41802778,-123.36977222,41033
31.70254722,-82.80573889,13161
42.76049167,-71.23219722,33015
47.73017778,-122.69165833,53035
43.53261667,-89.95798611,55111
36.58905,-86.76436944,47147
32.89655278,-84.87617222,13285
41.69800833,-71.79080833,09015
27.01404722,-82.205375,12015
40.56543056,-75.24207778,42017
47.65455278,-117.35639444,53063
44.55205278,-95.74331111,27083
41.89303056,-93.57096944,19169
41.51112778,-90.50614722,17161
36.75645833,-108.19380556,35045
39.45120833,-94.85093056,29165
40.84892222,-73.89042222,36005
35.39301667,-120.52199722,06079
39.91991944,-95.78808333,20013
38.34650833,-89.41908333,17189
30.59129444,-90.89358611,22063
42.55168056,-83.00941111,26099
37.16488889,-92.05683333,29215
41.22705833,-111.97871111,49057
42.55123056,-99.65971667,31149
40.15698056,-75.012925,42017
26.20709444,-97.98350278,48215
47.60824167,-114.11027222,30047
42.05773056,-80.09081667,42049
33.176725,-97.19205,48121
30.47786389,-84.08081667,12073
34.36248056,-117.60396389,06071
40.76931389,-76.73883333,42097
35.53578889,-77.67513889,37079
32.39351944,-82.06041389,13043
41.61737778,-83.98806667,39051
39.31296389,-119.579775,32029
36.08090833,-115.04436667,32003
40.62471111,-73.96583611,36047
35.20162222,-106.55131667,35001
38.96193333,-92.39908333,29019
43.834925,-121.42339722,41017
39.80803889,-75.51526944,10003
34.09920278,-118.24945278,06037
38.06308333,-91.22880556,29055
40.53785278,-79.97210833,42003
38.31046667,-83.10380556,21043
30.28556111,-95.1262,48291
41.40986389,-81.71045833,39035
39.64495,-86.00679444,18097
33.86492778,-112.63161389,04013
33.01995,-101.68196944,48305
32.91941389,-97.71159444,48367
32.75233611,-96.68294444,48113
37.80223889,-122.28439167,06001
32.86655278,-97.78081389,48367
48.385675,-114.06420833,30029
36.41441944,-87.05328056,47021
32.96030833,-97.0392,48439
40.78061667,-81.09555278,39151
39.33322222,-78.74250833,54027
36.70631389,-120.36053889,06019
33.08949722,-83.48452222,13169
38.32515556,-86.09615833,18061
27.34258056,-82.53100278,12115
45.89102778,-90.03365556,55085
40.6259,-96.74481667,31109
37.98930278,-121.32146944,06077
28.2565,-80.66075556,12009
39.27254722,-76.53087778,24510
41.45416389,-93.77976944,19181
42.52907778,-70.99305833,25009
36.4377,-95.4903,40131
33.22740278,-98.18223333,48237
44.27531667,-93.70965,27079
36.23336667,-115.11051944,32003
35.2915,-85.3848,47153
38.17403611,-87.55043889,18051
41.26139444,-88.15474722,17197
42.67766944,-84.41040278,26065
34.46064444,-86.77913889,01103
39.03265278,-87.16614444,18055
42.50172778,-89.05148056,55105
40.28847222,-76.97686389,42041
38.934,-94.407,29095
34.66468056,-120.40764722,06083
38.56528611,-83.25836111,21135
42.88421111,-82.55832778,26147
43.25186667,-83.54469722,26157
33.640325,-112.07749722,04013
34.8068,-88.18751944,28141
35.90793889,-85.47223889,47185
32.06591944,-93.43032778,22081
35.07988611,-106.71035278,35001
34.28313056,-83.60118889,13011
34.42360556,-85.73875833,01049
33.75171111,-93.90209167,05061
32.78108889,-79.972625,45019
47.203,-122.28143611,53053
43.41147778,-83.99083889,26145
35.516775,-77.143225,37013
35.67733056,-93.59989722,05071
39.65893889,-79.36917778,24023
33.518875,-84.36375278,13063
30.21947222,-97.68300278,48453
36.265,-86.6141,47165
38.27075,-91.10891667,29071
36.35226944,-86.32223056,47165
35.97235833,-77.88148333,37127
39.98158333,-76.02463889,42071
40.47708056,-86.05085833,18067
37.27903333,-121.83651389,06085
33.949725,-118.32672222,06037
37.06125278,-84.65696111,21199
32.85567778,-96.55639444,48113
34.98511389,-79.18999167,37093
32.37798056,-96.038775,48467
35.15131111,-88.87435,47069
33.05971667,-80.09645,45015
34.23564167,-84.47426389,13057
36.627,-95.0618,40035
39.97605556,-74.71507778,34005
33.03012222,-85.15050833,13285
46.58405278,-121.68768056,53041
35.38199444,-78.00100833,37191
40.12235278,-87.45195833,18165
35.779525,-78.63650278,37183
39.52741389,-119.81065278,32031
35.76918889,-91.88146667,05137
35.06641389,-90.05885833,47157
34.03696944,-117.14994444,06071
37.3963,-94.67244722,20037
35.25533889,-91.74929444,05145
39.535525,-110.59605556,49007
45.14353056,-93.26697222,27003
32.50036111,-82.99233333,13175
42.82395278,-85.50745556,26081
47.85033611,-120.19773611,53007
30.23606111,-90.90661667,22005
38.37651111,-121.37084444,06067
28.30287222,-80.72208056,12009
36.93109167,-86.54597222,21227
34.41993333,-96.09726111,40005
38.7971,-82.79188333,39145
39.78613889,-94.25255556,29063
41.40296111,-73.46274167,09001
38.91074722,-82.63566389,39079
34.20133056,-89.92624167,28107
38.82423889,-79.19243056,54071
29.03560278,-96.70473056,48239
40.71146389,-73.83571111,36081
29.24119167,-81.09991944,12127
32.12944722,-81.38550833,13103
29.82698889,-95.49344167,48201
34.03331111,-118.14513056,06037
35.91778889,-80.07826944,37057
36.77465,-80.81451944,51035
33.35795833,-85.10658333,13149
33.69328333,-84.63679722,13097
34.25065278,-118.45056111,06037
36.91605,-76.29883889,51710
44.09343889,-93.23215,27147
38.28726389,-85.92791111,18043
45.75048611,-96.72985278,46109
32.085175,-86.67712222,01085
39.05031111,-95.69251667,20177
33.96484722,-85.94149444,01055
32.76650556,-96.74970833,48113
42.92553333,-71.46062778,33011
35.50976944,-79.30318333,37105
40.667775,-75.48854722,42077
32.87519722,-111.87761389,04021
40.69577778,-73.88588889,36081
35.27954444,-113.12896389,04025
45.47831667,-122.64137778,41051
37.14141667,-91.40577778,29203
32.68807222,-97.06233333,48439
30.44166667,-87.24,12033
30.03521389,-93.83138889,48361
42.04526389,-83.98596389,26091
33.43970833,-86.73348611,01073
40.06078889,-101.097825,31087
33.75762222,-82.50449167,13181
37.00227778,-84.60687222,21199
33.71958611,-117.79539444,06059
36.11065,-87.783,47085
42.66033611,-83.44160556,26125
38.10421389,-85.69653333,21111
40.11316389,-88.04046111,17019
36.12973333,-115.03786111,32003
33.53226111,-84.36376944,13063
33.750625,-116.42709167,06065
29.81283611,-95.64538889,48201
35.25423333,-81.27459722,37071
43.04335,-70.81787222,33015
39.69901944,-78.15474167,24043
34.46029167,-84.91953611,13129
34.07055833,-99.00908611,48487
36.40897222,-119.14961111,06107
32.99266944,-93.47171111,22119
34.12131667,-117.27337778,06071
34.9276,-120.44443611,06083
39.47879444,-79.63348611,54077
40.57901111,-76.59633611,42043
41.524475,-72.07997778,09011
37.48416667,-83.65188333,21189
34.22124444,-87.62724167,01133
41.20154722,-80.03264444,42085
25.92851111,-80.21208056,12086
32.14859722,-96.468025,48349
29.725375,-95.70865278,48201
38.01069444,-121.32190833,06077
32.49156944,-84.97668889,13215
33.66377222,-116.39905833,06065
47.57131944,-122.66213611,53035
37.36386111,-89.632775,29031
39.82719722,-96.42254444,20117
31.41781944,-83.50535833,13277
26.038675,-80.23355556,12011
35.99063611,-82.18253611,37121
30.20646667,-91.11028611,22047
34.55405556,-87.07809722,01103
42.39463333,-71.01051389,25025
35.25403333,-90.798125,05037
34.68751944,-79.08751667,37155
43.95184167,-73.22222778,50001
30.24633889,-81.86867222,12031
38.52673333,-91.45869167,29073
34.59884167,-119.33503333,06111
33.85909444,-84.75965,13223
42.49063611,-83.00651667,26099
39.85143611,-86.35599444,18063
40.376675,-76.00527222,42011
47.25546111,-122.5252,53053
41.60919444,-112.08260278,49003
32.78513611,-83.66676111,13021
46.07045278,-91.43254167,55113
37.707675,-81.25714722,54081
36.25948889,-75.88494167,37053
39.57854167,-104.72448333,08005
43.12611389,-91.96179167,19191
40.84183333,-111.91022222,49011
35.18035,-106.6876,35001
41.93696667,-71.30092222,25005
35.03183056,-85.29353056,47065
40.52721389,-74.35534722,34023
33.88685,-91.4975,05041
36.13342778,-95.90141944,40143
37.67572222,-122.47184722,06081
36.56133889,-119.54801111,06019
32.60633611,-93.34891389,22119
40.87681389,-77.63139167,42027
31.60498056,-95.52383056,48001
28.05716944,-81.816425,12105
38.7619,-98.78080833,20167
29.44742778,-98.63480833,48029
32.48930833,-86.40846111,01051
29.94936111,-90.06936111,22071
