count,latitude,longitude
1,43.92446944,-75.97225556
1,33.95405833,-96.37323889
1,40.39841944,-120.58472778
1,33.79279444,-117.348475
1,26.60599722,-81.43659167
1,33.01083889,-82.39739444
1,41.70989444,-88.46786389
1,36.61885833,-121.91880556
1,35.35337778,-75.50739167
1,41.28538056,-72.87670833
1,27.96887222,-82.48278333
1,35.32441667,-80.24505278
1,35.8432,-95.9795
1,44.79036111,-68.74783056
1,30.08461944,-95.4367
1,37.50209444,-122.27486111
1,33.652425,-80.69516944
1,36.66840278,-77.67329167
1,40.892125,-73.89703333
1,31.67773611,-82.0808
1,45.02281111,-94.62005833
1,38.68364444,-90.221925
1,30.51043333,-86.19841667
1,37.07634722,-82.83908611
1,35.41690556,-78.80448889
1,40.41504167,-91.38091944
1,41.55915833,-83.59175
1,36.5637,-97.5866
1,29.20993333,-82.30158889
1,30.14998056,-98.09171667
1,32.46244444,-85.16341667
1,42.67567778,-71.876625
1,35.60166944,-107.90776667
1,30.495975,-97.66725278
1,36.64058889,-88.36060278
1,33.97151944,-118.25641389
1,25.99578611,-80.17791111
1,35.54859444,-82.46389444
1,29.44143889,-98.43865556
1,41.75693889,-81.11444444
1,33.82163611,-117.97587222
1,46.02743333,-89.46465833
1,38.91593333,-75.89606944
1,45.45424722,-122.57915833
1,26.23051111,-80.29588889
1,39.37155833,-82.89036944
1,47.16993333,-122.37838056
1,36.4455,-96.0597
1,41.15033333,-88.74016111
1,39.94612222,-82.90227222
1,40.06093056,-80.59296944
1,34.27745556,-92.14145
1,32.57496111,-86.01161944
1,35.08513889,-84.03744722
1,43.16213611,-85.98761389
1,33.23034722,-97.18441111
1,37.87841944,-121.27415
1,41.18202778,-74.06925278
1,41.967225,-87.809625
1,21.38201944,-157.91809167
1,31.25439444,-85.97011389
1,41.69244444,-71.14452222
1,29.84768333,-94.95823333
1,41.31108611,-82.19656944
1,39.24425278,-121.02888889
1,45.41272778,-122.9222
1,41.85816111,-124.21278611
1,36.09114722,-119.03959167
1,33.40757222,-111.91618889
1,33.98270833,-117.509175
1,30.34426944,-81.66811944
1,42.47241389,-83.26076667
1,45.56284167,-122.70546389
1,33.99398333,-81.22701667
1,33.46479167,-111.82412222
1,29.61438889,-95.21658889
1,38.49179167,-121.091575
1,42.75494444,-78.44526111
1,33.69844722,-85.26596944
1,36.95268056,-120.20176111
1,40.52771389,-78.71803611
1,26.18616944,-80.18755
1,40.07663889,-85.63364167
1,33.81100833,-87.14006111
1,27.548075,-80.62991111
1,33.77816667,-84.6535
1,33.71942222,-117.84113611
1,34.0564,-95.087
1,29.447775,-98.55191667
1,38.24438333,-84.72211389
1,37.25671944,-80.17491111
1,37.80737222,-80.40722222
1,32.61903333,-96.82691944
1,30.19628056,-98.00486944
1,37.19019444,-83.14952222
1,26.21307778,-80.20407222
1,34.36163056,-81.46496944
1,41.18834722,-73.15978611
1,30.351,-81.4837
1,47.77903611,-102.73791667
1,42.35809444,-85.45484722
1,36.77553056,-119.86235278
1,29.91599167,-99.2483
1,40.68587222,-75.39094722
1,41.84835556,-87.66104444
1,40.21904167,-76.43224167
1,29.895525,-95.17625556
1,40.74078889,-74.53408611
1,39.38904722,-87.20194722
1,33.78726389,-84.49254444
1,40.22368611,-82.54568333
1,37.94977778,-121.29483889
1,28.29805556,-82.70694444
1,34.06196667,-117.76614722
1,45.90462222,-123.84316111
1,42.43912222,-96.433175
1,25.89382222,-80.162475
1,33.76135278,-117.26628611
1,41.91279722,-71.40350833
1,36.2747,-95.1433
1,36.38072222,-82.5094
1,40.67983056,-82.59001667
1,30.34231111,-95.54619722
1,42.16260833,-84.27481667
1,35.51038056,-82.71726111
1,35.89155556,-119.40536111
1,39.42958333,-84.7458
1,41.11068611,-80.61963333
1,43.01870556,-78.82226111
1,38.51336111,-92.04166667
1,34.80425,-118.87828056
1,32.94008056,-96.37288056
1,42.50421389,-92.36642778
1,32.56637222,-88.67522222
1,39.73866667,-77.45206389
1,41.24829167,-85.92565278
1,37.91051944,-75.65466944
1,33.76302778,-116.95082778
1,35.8486,-95.5709
1,34.03840278,-81.00217778
1,38.98911111,-92.49341667
1,36.68893611,-119.21565556
1,38.92291389,-121.99854167
1,42.079575,-87.762825
1,34.73198333,-117.32658611
1,41.43728889,-71.96690278
1,36.55985,-119.34978333
1,34.50943333,-93.14864444
1,34.12880556,-87.98989167
1,33.71952778,-84.39649444
1,38.41015,-89.90895
1,32.26029444,-90.25296667
1,31.86291389,-96.88119722
1,35.88050833,-75.58579722
1,34.23907778,-84.29137778
1,34.00431389,-117.55024722
1,35.14563056,-101.46585278
1,39.14939722,-88.68458056
1,26.43945833,-80.09456111
1,40.62373333,-73.99773611
1,37.14166944,-80.11908056
1,35.09116667,-106.63446111
1,30.3907,-92.14896667
1,28.41732778,-80.70666111
1,32.41182222,-90.15990556
1,40.74954722,-74.06133889
1,33.19375,-117.25114722
1,34.28038056,-82.05818056
1,39.71526667,-111.72474722
1,33.47682778,-112.11269722
1,32.92909167,-85.23229722
1,38.37698889,-84.29113889
1,25.76085278,-80.38744722
1,38.66614444,-86.51043333
1,26.83076667,-80.08695556
1,39.69686944,-104.99170278
1,26.42768611,-81.62722222
1,47.48768611,-122.10696111
1,36.61078056,-82.26015
1,37.52018333,-85.88534444
1,32.69860833,-97.02515278
1,33.48958889,-111.926175
1,37.091275,-85.06459722
1,31.96775,-110.46694444
1,37.62048056,-77.62305
1,41.92782222,-72.70776389
1,29.99789444,-90.241225
1,34.15413333,-88.91825
1,48.14746111,-104.22475556
1,30.29781944,-92.07221111
1,40.39669167,-80.30851111
1,36.14171944,-86.77866944
1,30.68082222,-88.14845
1,33.04233333,-84.94213611
1,30.21030833,-91.187625
1,33.21288889,-97.09082778
1,32.38260278,-86.17339722
1,40.84790278,-73.97072222
1,41.86375556,-88.19472222
1,39.41628611,-84.283925
1,33.48053611,-112.160375
1,37.82322778,-85.10728056
1,42.27686944,-83.15714167
1,43.32834444,-97.38285278
1,40.99940278,-81.585975
1,31.15201667,-97.43002778
1,41.48406944,-81.64700833
1,32.70580556,-96.85700556
1,33.7265,-84.82741389
1,32.63130556,-83.06871944
1,34.47640278,-82.75036111
1,32.91928611,-97.46963056
1,37.29816944,-79.93946111
1,29.840525,-97.910675
1,37.86847222,-90.65225
1,29.89001111,-90.03293889
1,28.47778611,-82.58383056
1,42.19878333,-89.07241667
1,41.707175,-87.62350833
1,36.84378056,-82.13335
1,40.86316944,-82.66314167
1,41.42304722,-81.68386389
1,42.29064167,-89.14523889
1,30.32839167,-89.42398056
1,31.78273611,-106.34858333
1,42.40256111,-83.15634722
1,32.79988611,-96.82100833
1,35.06653056,-89.63935
1,31.86741944,-106.41514167
1,34.53484722,-77.49598056
1,39.71398889,-75.67555
1,36.47072778,-92.52087778
1,38.73183333,-77.10288056
1,32.74396111,-117.16039722
1,28.05676111,-82.5314
1,36.08398611,-79.97076389
1,35.20668611,-83.81940278
1,35.27574167,-80.82015278
1,36.05159167,-95.96996111
1,38.5766,-75.83675278
1,37.33337222,-121.85250556
1,45.53058889,-122.83730278
1,39.06981944,-85.25448611
1,30.13210278,-96.97130278
1,42.34340556,-83.21623611
1,29.8143,-95.37892778
1,26.23524722,-80.21180556
1,45.61355,-109.00397778
1,42.36689722,-83.06193056
1,32.35350278,-95.34434167
1,30.67006944,-87.31991944
1,39.73843333,-105.08127778
1,39.04028333,-94.67630833
1,30.32079722,-94.17737778
1,32.91738056,-112.08320833
1,32.14618889,-81.76153889
1,39.34937778,-75.74612222
1,33.91626944,-80.32651667
1,38.41371111,-120.700775
1,38.58333611,-105.24277778
1,48.10797778,-96.186925
1,36.10523056,-82.86888056
1,38.44045833,-85.16916944
1,38.14484167,-87.55102222
1,34.40466667,-84.48055
1,26.14215833,-81.76653889
1,42.65954444,-83.2615
1,43.05911111,-71.25303611
1,34.29729444,-85.784775
1,30.74325,-88.16106944
1,38.66116944,-122.82631111
1,34.94814444,-90.05551944
1,39.13619444,-93.08855556
1,32.39512222,-94.88585833
1,25.92314444,-80.173925
1,27.86154722,-82.32672222
1,36.4091,-94.8233
1,30.27060833,-97.73237222
1,42.38794167,-113.91165556
1,35.34775,-86.02306944
1,37.05741111,-76.42783056
1,40.105125,-74.20435278
1,47.39251111,-121.97365
1,33.385875,-111.84636111
1,37.72041667,-91.74416667
1,28.55529722,-81.11189167
1,42.69076111,-87.98555833
1,38.06855833,-97.92828333
1,34.44846389,-88.97643611
1,37.64428056,-121.41188889
1,29.74335278,-95.35958056
1,39.47715,-86.17713056
1,39.45201111,-91.05903611
1,37.96164167,-85.01295
1,47.21753889,-93.52873333
1,39.99836389,-86.27088056
1,33.50867778,-79.63078889
1,42.86858611,-83.31726667
1,27.90763333,-82.32048611
1,27.16496944,-80.21076944
1,31.55693056,-82.78905556
1,35.54791111,-105.82746111
1,37.63550833,-87.96150556
1,33.27088056,-87.226475
1,26.64563056,-81.8085
1,39.70471389,-86.28878333
1,35.87908056,-86.7957
1,37.327,-120.8511
1,36.57594167,-119.62868333
1,39.20448611,-82.95358056
1,42.35971944,-83.06616389
1,44.80473056,-69.22283056
1,33.589025,-84.47168611
1,32.59474722,-117.04448889
1,32.3549,-93.7351
1,36.45721389,-77.86998333
1,35.33330833,-96.94378333
1,38.81018611,-90.354475
1,34.33693889,-103.19666667
1,34.64966944,-79.60215278
1,33.83059167,-85.03131667
1,45.02846111,-93.7228
1,29.0719,-81.3058
1,39.28341389,-111.17661111
1,29.80386944,-95.40721111
1,34.72165,-79.09495
1,35.31378889,-86.16623056
1,33.58908056,-86.86281667
1,36.19587778,-115.10155
1,39.82633333,-81.08145833
1,31.00167778,-95.42808611
1,36.05441944,-87.35198889
1,40.41436111,-105.09700556
1,40.65916111,-74.287
1,32.83806944,-117.27943056
1,44.97710833,-124.011975
1,29.33873611,-99.13908333
1,39.92470556,-75.31099722
1,26.70678611,-80.11142222
1,32.39621111,-97.299475
1,42.5317,-82.91401111
1,34.77601111,-118.32552222
1,46.82395556,-100.84623333
1,32.74623056,-97.30666944
1,33.61614167,-117.30768333
1,36.44363889,-89.01426111
1,44.99869444,-93.24221667
1,41.24774167,-96.32535278
1,35.79088611,-78.74615
1,37.42555556,-77.46472222
1,39.05740833,-75.62181667
1,41.25631389,-92.64134167
1,32.87304722,-96.99174167
1,40.42795,-79.94905833
1,36.76991667,-94.00561111
1,26.20036944,-97.57438889
1,34.62081944,-82.53498056
1,47.59283056,-122.32293611
1,33.93098056,-118.29175
1,41.1495,-104.74937222
1,39.55996944,-77.03023333
1,40.84874167,-78.00498889
1,29.34785556,-82.15756667
1,41.02185833,-75.96713056
1,25.91893333,-80.23624444
1,43.6879,-116.33421944
1,43.3402,-70.59885
1,33.44150556,-84.73764722
1,35.47574167,-77.87625278
1,36.19171944,-115.34173611
1,36.7826,-96.96
1,41.485675,-88.66891389
1,36.85603333,-87.48744167
1,40.84560833,-79.91578056
1,36.29293889,-82.93823889
1,39.90874167,-75.36229444
1,40.99186111,-74.34692222
1,34.18018611,-91.85903333
1,40.01870278,-75.10175833
1,40.35200278,-74.416875
1,38.2532,-77.50151111
1,31.05388333,-87.44621944
1,40.64151389,-73.62336667
1,41.3862,-109.5963
1,38.63522222,-90.1862
1,39.13723333,-94.58711667
1,36.80889444,-76.19488333
1,31.48597778,-106.13948889
1,35.5251,-97.5306
1,42.73483056,-71.20960833
1,35.82243056,-87.2819
1,34.59353056,-82.10673056
1,35.38580278,-94.39262222
1,41.97559167,-87.64696111
1,33.42221389,-111.87350278
1,35.92818889,-77.78085278
1,34.42654722,-119.573525
1,34.86376944,-82.11935278
1,34.18008889,-81.86691111
1,32.001925,-90.19823611
1,32.26848056,-90.22819444
1,34.26578889,-116.85477778
1,36.01073889,-86.49493889
1,40.06671389,-74.50141111
1,41.02840278,-82.24085278
1,31.22663611,-81.50065833
1,41.62261667,-87.63220833
1,33.92628056,-86.40475278
1,37.23519444,-107.86697222
1,42.98252778,-74.34181389
1,33.88311667,-88.28746944
1,40.85149444,-73.40782222
1,35.274625,-80.82441111
1,35.4349,-95.819
1,42.70357778,-86.11429167
1,39.44430833,-74.52588056
1,39.87780278,-86.26875
1,42.41802778,-123.36977222
1,31.70254722,-82.80573889
1,42.76049167,-71.23219722
1,47.73017778,-122.69165833
1,43.53261667,-89.95798611
1,36.58905,-86.76436944
1,32.89655278,-84.87617222
1,41.69800833,-71.79080833
1,27.01404722,-82.205375
1,40.56543056,-75.24207778
1,47.65455278,-117.35639444
1,44.55205278,-95.74331111
1,41.89303056,-93.57096944
1,41.51112778,-90.50614722
1,36.75645833,-108.19380556
1,39.45120833,-94.85093056
1,40.84892222,-73.89042222
1,35.39301667,-120.52199722
1,39.91991944,-95.78808333
1,38.34650833,-89.41908333
1,30.59129444,-90.89358611
1,42.55168056,-83.00941111
1,37.16488889,-92.05683333
1,41.22705833,-111.97871111
1,42.55123056,-99.65971667
1,40.15698056,-75.012925
1,26.20709444,-97.98350278
1,47.60824167,-114.11027222
1,42.05773056,-80.09081667
1,33.176725,-97.19205
1,30.47786389,-84.08081667
1,34.36248056,-117.60396389
1,40.76931389,-76.73883333
1,35.53578889,-77.67513889
1,32.39351944,-82.06041389
1,41.61737778,-83.98806667
1,39.31296389,-119.579775
1,36.08090833,-115.04436667
1,40.62471111,-73.96583611
1,35.20162222,-106.55131667
1,38.96193333,-92.39908333
1,43.834925,-121.42339722
1,39.80803889,-75.51526944
1,34.09920278,-118.24945278
1,38.06308333,-91.22880556
1,40.53785278,-79.97210833
1,38.31046667,-83.10380556
1,30.28556111,-95.1262
1,41.40986389,-81.71045833
1,39.64495,-86.00679444
1,33.86492778,-112.63161389
1,33.01995,-101.68196944
1,32.91941389,-97.71159444
1,32.75233611,-96.68294444
1,37.80223889,-122.28439167
1,32.86655278,-97.78081389
1,48.385675,-114.06420833
1,36.41441944,-87.05328056
1,32.96030833,-97.0392
1,40.78061667,-81.09555278
1,39.33322222,-78.74250833
1,36.70631389,-120.36053889
1,33.08949722,-83.48452222
1,38.32515556,-86.09615833
1,27.34258056,-82.53100278
1,45.89102778,-90.03365556
1,40.6259,-96.74481667
1,37.98930278,-121.32146944
1,28.2565,-80.66075556
1,39.27254722,-76.53087778
1,41.45416389,-93.77976944
1,42.52907778,-70.99305833
1,36.4377,-95.4903
1,33.22740278,-98.18223333
1,44.27531667,-93.70965
1,36.23336667,-115.11051944
1,35.2915,-85.3848
1,38.17403611,-87.55043889
1,41.26139444,-88.15474722
1,42.67766944,-84.41040278
1,34.46064444,-86.77913889
1,39.03265278,-87.16614444
1,42.50172778,-89.05148056
1,40.28847222,-76.97686389
1,38.934,-94.407
1,34.66468056,-120.40764722
1,38.56528611,-83.25836111
1,42.88421111,-82.55832778
1,43.25186667,-83.54469722
1,33.640325,-112.07749722
1,34.8068,-88.18751944
1,35.90793889,-85.47223889
1,32.06591944,-93.43032778
1,35.07988611,-106.71035278
1,34.28313056,-83.60118889
1,34.42360556,-85.73875833
1,33.75171111,-93.90209167
1,32.78108889,-79.972625
1,47.203,-122.28143611
1,43.41147778,-83.99083889
1,35.516775,-77.143225
1,35.67733056,-93.59989722
1,39.65893889,-79.36917778
1,33.518875,-84.36375278
1,30.21947222,-97.68300278
1,36.265,-86.6141
1,38.27075,-91.10891667
1,36.35226944,-86.32223056
1,35.97235833,-77.88148333
1,39.98158333,-76.02463889
1,40.47708056,-86.05085833
1,37.27903333,-121.83651389
1,33.949725,-118.32672222
1,37.06125278,-84.65696111
1,32.85567778,-96.55639444
1,34.98511389,-79.18999167
1,32.37798056,-96.038775
1,35.15131111,-88.87435
1,33.05971667,-80.09645
1,34.23564167,-84.47426389
1,36.627,-95.0618
1,39.97605556,-74.71507778
1,33.03012222,-85.15050833
1,46.58405278,-121.68768056
1,35.38199444,-78.00100833
1,40.12235278,-87.45195833
1,35.779525,-78.63650278
1,39.52741389,-119.81065278
1,35.76918889,-91.88146667
1,35.06641389,-90.05885833
1,34.03696944,-117.14994444
1,37.3963,-94.67244722
1,35.25533889,-91.74929444
1,39.535525,-110.59605556
1,45.14353056,-93.26697222
1,32.50036111,-82.99233333
1,42.82395278,-85.50745556
1,47.85033611,-120.19773611
1,30.23606111,-90.90661667
1,38.37651111,-121.37084444
1,28.30287222,-80.72208056
1,36.93109167,-86.54597222
1,34.41993333,-96.09726111
1,38.7971,-82.79188333
1,39.78613889,-94.25255556
1,41.40296111,-73.46274167
1,38.91074722,-82.63566389
1,34.20133056,-89.92624167
1,38.82423889,-79.19243056
1,29.03560278,-96.70473056
1,40.71146389,-73.83571111
1,29.24119167,-81.09991944
1,32.12944722,-81.38550833
1,29.82698889,-95.49344167
1,34.03331111,-118.14513056
1,35.91778889,-80.07826944
1,36.77465,-80.81451944
1,33.35795833,-85.10658333
1,33.69328333,-84.63679722
1,34.25065278,-118.45056111
1,36.91605,-76.29883889
1,44.09343889,-93.23215
1,38.28726389,-85.92791111
1,45.75048611,-96.72985278
1,32.085175,-86.67712222
1,39.05031111,-95.69251667
1,33.96484722,-85.94149444
1,32.76650556,-96.74970833
1,42.92553333,-71.46062778
1,35.50976944,-79.30318333
1,40.667775,-75.48854722
1,32.87519722,-111.87761389
1,40.69577778,-73.88588889
1,35.27954444,-113.12896389
1,45.47831667,-122.64137778
1,37.14141667,-91.40577778
1,32.68807222,-97.06233333
1,30.44166667,-87.24
1,30.03521389,-93.83138889
1,42.04526389,-83.98596389
1,33.43970833,-86.73348611
1,40.06078889,-101.097825
1,33.75762222,-82.50449167
1,37.00227778,-84.60687222
1,33.71958611,-117.79539444
1,36.11065,-87.783
1,42.66033611,-83.44160556
1,38.10421389,-85.69653333
1,40.11316389,-88.04046111
1,36.12973333,-115.03786111
1,33.53226111,-84.36376944
1,33.750625,-116.42709167
1,29.81283611,-95.64538889
1,35.25423333,-81.27459722
1,43.04335,-70.81787222
1,39.69901944,-78.15474167
1,34.46029167,-84.91953611
1,34.07055833,-99.00908611
1,36.40897222,-119.14961111
1,32.99266944,-93.47171111
1,34.12131667,-117.27337778
1,34.9276,-120.44443611
1,39.47879444,-79.63348611
1,40.57901111,-76.59633611
1,41.524475,-72.07997778
1,37.48416667,-83.65188333
1,34.22124444,-87.62724167
1,41.20154722,-80.03264444
1,25.92851111,-80.21208056
1,32.14859722,-96.468025
1,29.725375,-95.70865278
1,38.01069444,-121.32190833
1,32.49156944,-84.97668889
1,33.66377222,-116.39905833
1,47.57131944,-122.66213611
1,37.36386111,-89.632775
1,39.82719722,-96.42254444
1,31.41781944,-83.50535833
1,26.038675,-80.23355556
1,35.99063611,-82.18253611
1,30.20646667,-91.11028611
1,34.55405556,-87.07809722
1,42.39463333,-71.01051389
1,35.25403333,-90.798125
1,34.68751944,-79.08751667
1,43.95184167,-73.22222778
1,30.24633889,-81.86867222
1,38.52673333,-91.45869167
1,34.59884167,-119.33503333
1,33.85909444,-84.75965
1,42.49063611,-83.00651667
1,39.85143611,-86.35599444
1,40.376675,-76.00527222
1,47.25546111,-122.5252
1,41.60919444,-112.08260278
1,32.78513611,-83.66676111
1,46.07045278,-91.43254167
1,37.707675,-81.25714722
1,36.25948889,-75.88494167
1,39.57854167,-104.72448333
1,43.12611389,-91.96179167
1,40.84183333,-111.91022222
1,35.18035,-106.6876
1,41.93696667,-71.30092222
1,35.03183056,-85.29353056
1,40.52721389,-74.35534722
1,33.88685,-91.4975
1,36.13342778,-95.90141944
1,37.67572222,-122.47184722
1,36.56133889,-119.54801111
1,32.60633611,-93.34891389
1,40.87681389,-77.63139167
1,31.60498056,-95.52383056
1,28.05716944,-81.816425
1,38.7619,-98.78080833
1,29.44742778,-98.63480833
1,32.48930833,-86.40846111
1,29.94936111,-90.06936111
1,38.75315278,-105.15794444
1,42.35577222,-83.13826944
1,36.32906944,-86.70746111
1,38.11053056,-85.64562778
1,40.99943333,-107.635775
1,39.77676667,-104.94069167
1,34.79434167,-82.64625833
1,36.40163056,-78.98908056
1,34.13940833,-79.78904444
1,35.90705556,-78.94388611
1,35.80944722,-76.89744444
1,44.1656,-70.71073889
1,42.36404444,-87.97822778
1,34.33433611,-92.42585556
1,27.85061389,-82.07696944
1,33.60521667,-83.87243611
1,27.01222222,-82.08361111
1,28.39075833,-81.40616944
1,35.23612222,-90.01390278
1,30.28688611,-81.52767222
1,39.9943,-76.32025556
1,36.61573889,-79.36075
1,38.31811111,-93.59130556
1,34.09913889,-114.49572222
1,42.04166944,-88.28248889
1,36.01832222,-80.02718333
1,37.60581944,-121.835125
1,39.47663056,-75.72046111
1,35.09449167,-81.98101944
1,34.04821667,-117.2237
1,43.30176667,-89.59522222
1,33.41303889,-95.89849722
1,34.23129722,-77.91806944
1,31.40676111,-109.90382778
1,38.25672222,-98.63763333
1,28.01225,-80.64038333
1,29.27448611,-98.32065556
1,27.53366944,-82.57191389
1,40.58775,-111.96730556
1,43.43282778,-96.11010556
1,27.996125,-82.40190278
1,36.17923056,-83.32116944
1,38.546425,-88.92638611
1,47.31886389,-119.54424167
1,35.77599722,-79.35152222
1,35.25256389,-89.92984722
1,30.663025,-89.76476944
1,32.28604722,-106.74650556
1,33.89644722,-84.20963611
1,35.31349444,-118.985425
1,37.99166944,-121.34684722
1,30.53267222,-87.23991944
1,30.84682778,-93.26825278
1,33.78055833,-85.89609444
1,37.25638889,-79.80972222
1,33.7724,-94.7394
1,38.03568889,-84.38714444
1,44.19007222,-86.30536944
1,45.60249167,-93.61530556
1,30.65933611,-88.11035
1,40.84800556,-72.69676111
1,41.51212222,-72.97867778
1,39.96031944,-91.40944167
1,41.46891944,-81.19361389
1,37.6793,-120.3589
1,30.25606667,-85.96169444
1,27.44769444,-82.57536944
1,33.83223056,-118.12340556
1,31.62006667,-88.87358611
1,40.75628333,-86.29782778
1,29.72780278,-95.50126667
1,46.99985,-95.84912778
1,61.71179722,-148.84724444
1,45.65973611,-122.665025
1,33.744075,-117.96353889
1,41.49233611,-73.05084167
1,35.442225,-80.74839722
1,41.77651944,-87.81433611
1,39.06030278,-84.42128333
1,34.06061111,-118.28420278
1,34.97695556,-85.91458056
1,37.79596389,-97.22673889
1,29.50263889,-81.90583889
1,39.9635,-74.20658056
1,47.78574722,-120.847425
1,34.71768056,-77.49188611
1,35.16449722,-93.27913056
1,30.66170833,-96.37179167
1,34.72435278,-111.71446389
1,41.95611111,-85.34653889
1,28.16831944,-81.80652222
1,41.35148056,-82.07043333
1,30.14821667,-95.15597778
1,45.51530833,-122.691575
1,33.91296111,-84.28646111
1,35.59225,-82.61414167
1,36.93375,-90.16994444
1,37.18361111,-107.75234722
1,40.52334722,-81.713925
1,37.51308333,-93.36622222
1,35.12161389,-120.62273056
1,40.75646389,-85.373475
1,38.35552222,-75.24480833
1,25.64438056,-80.57543611
1,35.28355556,-81.46755278
1,43.51413333,-116.53298611
1,41.47488611,-97.52621389
1,37.88301389,-86.05921111
1,37.96936389,-87.46767778
1,33.57982778,-97.05423611
1,29.39728056,-81.6235
1,30.28176944,-81.62891944
1,35.96534444,-81.17018611
1,36.05733056,-76.53771667
1,33.81655833,-84.32598333
1,34.30900833,-89.51983056
1,33.70041944,-86.404275
1,40.36528889,-112.34170556
1,41.80532778,-92.94169722
1,34.44529722,-89.86942778
1,35.51119444,-78.24581667
1,28.48060833,-81.30985278
1,42.50363611,-84.65639722
1,25.98204722,-80.35004444
1,33.85096111,-85.922825
1,30.34281111,-89.47585556
1,33.73443056,-80.33901944
1,42.58522778,-114.50130556
1,30.5141,-87.18073889
1,30.24047222,-97.72975833
1,33.38561944,-111.95218333
1,31.93435,-102.36068611
1,30.65316944,-91.20623056
1,39.63474167,-76.33378056
1,42.17200833,-85.68683056
1,38.98411944,-86.92572778
1,30.323675,-94.17159722
1,33.70101667,-84.74658333
1,33.80519722,-118.09943056
1,40.14765,-104.60289444
1,37.09,-77.16972222
1,28.81508889,-81.58963889
1,29.71378333,-91.33981111
1,42.29159722,-85.58729167
1,39.68621667,-74.94774444
1,32.84131944,-96.914875
1,41.72369722,-72.15517222
1,37.66879722,-122.080825
1,28.12326111,-82.02775556
1,46.79661111,-92.09721944
1,40.34277778,-75.26938889
1,36.97037222,-85.93756944
1,35.3917,-97.5221
1,31.72063333,-85.95999167
1,40.31939722,-105.20275
1,34.6515,-97.0869
1,47.57854444,-122.31150556
1,38.6845,-84.65759167
1,30.50454167,-90.49661944
1,38.76088056,-84.96545833
1,39.36479722,-79.84958611
1,30.30705833,-97.71202778
1,33.57781389,-101.85524167
1,41.73908333,-75.89828611
1,39.18502778,-89.48702778
1,35.11719167,-80.85923056
1,47.45432778,-122.63119444
1,45.63164444,-108.92371389
1,47.66847222,-122.36205556
1,35.15121389,-90.38995833
1,33.7717,-118.15459444
1,27.91040556,-81.68388056
1,36.64891667,-93.31605556
1,42.32393611,-95.899225
1,34.59913056,-90.04956111
1,41.90675,-88.10895556
1,27.91416111,-82.40191944
1,31.70271111,-93.21655
1,26.27906944,-98.34991944
1,38.60941111,-77.78863889
1,36.09918056,-90.50266389
1,39.48570556,-121.48300278
1,32.72521111,-114.65037222
1,42.04650833,-75.45401944
1,40.83035,-73.92331389
1,38.16380556,-105.23341667
1,36.22181111,-81.6999
1,41.37146389,-89.48701667
1,41.04707778,-74.06302222
1,40.1972,-76.84386111
1,39.63501111,-105.00815556
1,35.32458611,-106.56338611
1,36.39001667,-94.08676389
1,33.04323611,-89.62686944
1,33.70376667,-90.78786111
1,41.73847222,-72.68277778
1,34.81403056,-82.44261111
1,42.87221667,-73.72538333
1,39.103225,-76.72150833
1,34.57426944,-85.26035278
1,36.53811944,-83.14945
1,43.29305556,-89.74911944
1,31.15055833,-91.02537222
1,40.82190278,-89.15898056
1,41.74463611,-95.20930278
1,29.69851944,-95.55721667
1,39.63734722,-87.85328333
1,36.17801389,-115.28720278
1,34.70384444,-81.22882222
1,33.20844167,-87.56929167
1,36.158875,-115.13694444
1,30.080525,-95.89383611
1,32.22784167,-101.54533333
1,38.84569444,-90.73447222
1,39.41154444,-84.60253889
1,36.45051111,-119.29559167
1,42.18514722,-85.64652222
1,33.74441111,-84.40840556
1,41.9003,-83.37234444
1,34.36637222,-85.045675
1,34.20856667,-78.84177222
1,32.26578056,-101.41959444
1,40.02848889,-111.743075
1,40.35600278,-74.33564722
1,35.14671111,-84.83213056
1,36.44081944,-86.6796
1,34.0252,-118.03758333
1,32.903025,-86.91508889
1,29.51508056,-94.48204444
1,38.99911111,-91.66994444
1,37.60848611,-122.39976111
1,40.21892222,-85.40955556
1,29.49232778,-81.26538611
1,41.44790278,-87.08715
1,42.28969167,-83.61707222
1,33.62178611,-84.44852222
1,44.29252222,-103.83035556
1,36.65566667,-91.59722222
1,36.54846111,-86.39951111
1,39.75530278,-84.28208611
1,43.30935833,-76.35061667
1,41.63244444,-74.71184444
1,44.76575833,-93.122475
1,30.20956111,-81.61740556
1,41.85509167,-80.98104444
1,28.06010833,-81.90809444
1,35.9261,-87.0382
1,34.06638889,-85.91967778
1,27.98579722,-81.956775
1,26.25696389,-80.13653333
1,26.68949444,-81.43687778
1,26.89285278,-80.13370556
1,34.88784167,-100.74993333
1,45.55996111,-122.51484167
1,39.37134722,-74.47811944
1,28.9607,-96.20836944
1,33.85578333,-118.01556389
1,33.89603333,-118.21104722
1,34.17840556,-84.15716667
1,37.80661111,-91.56036111
1,41.46328889,-81.25638333
1,30.44898889,-83.9225
1,39.86165,-74.21326944
1,34.40082778,-118.83723889
1,34.78646389,-92.20206944
1,41.13979444,-73.34836667
1,39.72528333,-89.98482778
1,30.48198889,-97.93598056
1,33.81591667,-116.48414444
1,43.17902778,-96.17730833
1,30.16647222,-93.21388889
1,42.2904,-105.0466
1,41.72948056,-80.13081389
1,43.76914444,-89.31072778
1,26.08358056,-80.20342222
1,31.84169722,-89.49083056
